FIPS,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
48199,0.0,0.0,0,0,0,0,0
48201,3.9,3.4,137574,1196,3,20,2
48203,0.1,0.1,569,4,0,0,0
48205,0.0,0.0,0,0,0,0,0
48207,0.0,0.0,0,0,0,0,0
48209,0.2,0.1,768,6,0,0,0
48211,0.0,0.0,0,0,0,0,0
48213,0.0,0.0,0,0,0,0,0
48215,1.1,0.5,14424,80,1,5,0
48217,0.0,0.0,0,0,0,0,0
48219,0.0,0.0,0,0,0,0,0
48221,0.0,0.0,0,0,0,0,0
48223,0.0,0.0,0,0,0,0,0
48225,0.0,0.0,0,0,0,0,0
48227,0.0,0.0,0,0,0,0,0
48229,0.0,0.0,0,0,0,0,0
48231,0.0,0.0,0,0,0,0,0
48233,0.0,0.0,0,0,0,0,0
48235,0.0,0.0,0,0,0,0,1
48237,0.0,0.0,0,0,0,0,0
48239,0.0,0.0,0,0,0,0,1
48241,0.0,0.0,0,0,0,0,0
48243,0.0,0.0,0,0,0,0,0
48245,2.3,1.3,13583,222,2,7,0
48247,0.0,0.0,0,0,0,0,1
48249,0.0,0.0,0,0,0,0,0
48251,0.2,0.1,384,4,0,0,0
48253,0.0,0.0,0,0,0,0,0
48255,0.0,0.0,0,0,0,0,0
48257,0.3,0.1,759,24,1,1,0
48259,0.0,0.0,0,0,0,0,0
48261,0.0,0.0,0,0,0,0,0
48263,0.0,0.0,0,0,0,0,0
48265,0.0,0.0,0,0,0,0,0
48267,0.0,0.0,0,0,0,0,0
48269,0.0,0.0,0,0,0,0,0
48271,0.0,0.0,0,0,0,0,1
48273,0.0,0.0,0,0,0,0,0
48275,0.0,0.0,0,0,0,0,0
48277,0.0,0.0,0,0,0,0,0
48279,0.0,0.0,0,0,0,0,0
48281,0.0,0.0,0,0,0,0,0
48283,0.0,0.0,0,0,0,0,0
48285,0.0,0.0,0,0,0,0,0
48287,0.1,0.0,184,1,0,0,0
48289,0.0,0.0,0,0,0,0,0
48291,0.5,0.2,1553,16,0,2,0
48293,0.0,0.0,0,0,0,0,0
48295,0.0,0.0,0,0,0,0,0
48297,0.0,0.0,0,0,0,0,0
48299,0.0,0.0,0,0,0,0,0
48301,0.0,0.0,0,0,0,0,0
48303,2.6,1.6,23806,404,2,7,0
48305,0.0,0.0,0,0,0,0,0
48307,0.0,0.0,0,0,0,0,0
48309,1.8,0.9,19156,158,2,8,0
48311,0.0,0.0,0,0,0,0,0
48313,0.0,0.0,0,0,0,0,0
48315,0.0,0.0,0,0,0,0,0
48317,0.0,0.0,0,0,0,0,0
48319,0.0,0.0,0,0,0,0,0
48321,0.0,0.0,0,0,0,0,0
48323,0.0,0.0,0,0,0,0,0
48325,0.0,0.0,0,0,0,0,0
48327,0.0,0.0,0,0,0,0,0
48329,2.1,1.1,34011,130,3,11,0
48331,0.0,0.0,0,0,0,0,0
48333,0.0,0.0,0,0,0,0,0
48335,0.0,0.0,0,0,0,0,0
48337,0.0,0.0,0,0,0,0,0
48339,0.1,0.0,16569,7,0,1,1
48341,0.0,0.0,0,0,0,0,0
48343,0.0,0.0,0,0,0,0,0
48345,0.0,0.0,0,0,0,0,0
48347,0.9,0.4,4739,41,1,3,0
48349,0.0,0.0,0,0,0,0,0
48351,0.0,0.0,0,0,0,0,0
48353,0.0,0.0,0,0,0,0,0
48355,4.3,2.8,38724,748,4,15,1
48357,0.0,0.0,0,0,0,0,0
48359,0.0,0.0,0,0,0,0,0
48361,0.0,0.0,0,0,0,0,0
48363,0.0,0.0,0,0,0,0,0
48365,0.0,0.0,0,0,0,0,0
48367,0.0,0.0,0,0,0,0,0
48369,0.0,0.0,0,0,0,0,0
48371,0.0,0.0,0,0,0,0,0
48373,0.0,0.0,0,0,0,0,0
48375,2.4,1.3,34570,134,2,12,0
48377,0.0,0.0,0,0,0,0,1
48379,0.0,0.0,0,0,0,0,0
48381,1.3,0.6,21601,62,1,7,0
48383,0.0,0.0,0,0,0,0,0
48385,0.0,0.0,0,0,0,0,0
48387,0.0,0.0,0,0,0,0,0
48389,0.0,0.0,0,0,0,0,0
48391,0.0,0.0,0,0,0,0,0
48393,0.0,0.0,0,0,0,0,0
48395,0.0,0.0,0,0,0,0,0
48397,0.2,0.1,659,22,0,0,0
48399,0.0,0.0,0,0,0,0,0
48401,0.0,0.0,0,0,0,0,0
48403,0.0,0.0,0,0,0,0,0
48405,0.0,0.0,0,0,0,0,0
48407,0.0,0.0,0,0,0,0,0
48409,0.1,0.0,469,5,0,0,0
48411,0.0,0.0,0,0,0,0,0
48413,0.0,0.0,0,0,0,0,0
48415,0.0,0.0,0,0,0,0,0
48417,0.0,0.0,0,0,0,0,0
48419,0.0,0.0,0,0,0,0,0
48421,0.0,0.0,0,0,0,0,0
48423,1.1,0.5,15796,72,1,5,0
48425,0.0,0.0,0,0,0,0,0
48427,0.0,0.0,11,0,0,0,0
48429,0.0,0.0,0,0,0,0,0
48431,0.0,0.0,0,0,0,0,0
48433,0.0,0.0,0,0,0,0,0
48435,0.0,0.0,0,0,0,0,0
48437,0.0,0.0,0,0,0,0,0
48439,1.6,0.8,14354,227,1,4,0
48441,2.0,1.1,18601,108,2,9,0
48443,0.3,0.0,0,12,0,0,0
48445,0.0,0.0,0,0,0,0,0
48447,0.0,0.0,0,0,0,0,0
48449,0.0,0.0,0,0,0,0,0
48451,1.6,0.8,11083,85,2,5,0
48453,4.2,3.1,126650,1400,4,18,3
48455,0.0,0.0,0,0,0,0,0
48457,0.0,0.0,0,0,0,0,0
48459,0.0,0.0,0,0,0,0,0
48461,0.0,0.0,0,0,0,0,0
48463,0.0,0.0,0,0,0,0,0
48465,0.3,0.2,0,1,0,0,0
48467,0.0,0.0,0,0,0,0,0
48469,2.3,1.3,9870,261,2,5,0
48471,0.0,0.0,0,0,0,0,0
48473,0.0,0.0,0,0,0,0,0
48475,0.0,0.0,0,0,0,0,0
48477,0.0,0.0,0,0,0,0,0
48479,4.1,2.7,40784,672,5,16,1
48481,0.0,0.0,0,0,0,0,0
48483,0.0,0.0,0,0,0,0,0
48485,1.9,1.0,10122,125,2,6,0
48487,0.0,0.0,0,0,0,0,0
48489,0.0,0.0,0,0,0,0,0
48491,0.8,0.2,7866,91,1,2,0
48493,0.0,0.0,0,0,0,0,0
48495,0.0,0.0,0,0,0,0,0
48497,0.0,0.0,0,0,0,0,0
48499,0.1,0.0,0,1,0,0,0
48501,0.0,0.0,0,0,0,0,0
48503,0.0,0.0,0,0,0,0,0
48505,0.0,0.0,0,0,0,0,0
48507,0.0,0.0,0,0,0,0,0
49001,0.0,0.0,0,0,0,0,0
49003,1.9,0.8,5733,226,1,5,0
49005,2.4,1.4,27359,236,5,15,2
49007,0.3,0.1,9,6,0,0,0
49009,0.0,0.0,0,0,0,0,0
49011,4.9,2.5,54698,1129,3,19,2
49013,0.0,0.0,0,0,0,0,0
49015,0.0,0.0,0,3,0,0,1
49017,0.0,0.0,0,0,0,0,0
49019,0.3,0.1,436,11,0,0,0
49021,0.0,0.0,0,0,0,0,0
49023,0.3,0.1,0,10,0,0,0
49025,0.0,0.0,0,0,0,0,0
49027,0.0,0.0,0,0,0,0,0
49029,0.0,0.0,12,0,0,0,0
49031,0.0,0.0,0,0,0,0,0
49033,0.0,0.0,0,0,0,0,0
49035,6.9,6.2,119546,2611,6,31,4
49037,0.4,0.1,407,15,1,1,0
49039,0.3,0.1,554,8,0,0,0
49041,0.2,0.0,85,4,0,0,0
49043,3.2,1.9,7975,1660,4,5,1
49045,2.3,0.9,4759,330,2,4,1
49047,0.0,0.0,0,0,0,0,0
49049,3.7,1.9,35885,1082,2,9,2
49051,0.3,0.0,2644,241,1,1,0
49053,1.3,0.7,5907,143,1,3,0
49055,0.0,0.0,0,0,0,0,0
49057,5.2,3.0,45235,1563,3,19,1
50001,1.1,0.4,10479,169,3,6,0
50003,1.3,0.5,4037,167,3,4,0
50005,0.7,0.3,1984,55,1,2,0
50007,3.2,1.8,52841,549,6,16,2
50009,0.1,0.0,2,5,0,0,0
50011,0.9,0.4,20227,35,1,6,0
50013,1.0,0.0,295,196,0,0,0
50015,0.8,0.2,2715,106,1,3,0
50017,0.6,0.2,7200,54,1,4,0
50019,0.5,0.1,977,26,1,1,0
50021,2.1,1.2,7019,318,4,6,1
50023,1.5,0.7,20290,143,3,7,1
50025,1.2,0.5,3464,122,2,3,1
50027,1.0,0.4,7761,88,2,4,0
51001,0.0,0.0,0,0,0,0,0
51003,2.0,1.2,22117,453,2,5,1
51005,0.8,0.4,1122,35,1,1,0
51007,0.0,0.0,0,0,0,0,1
51009,0.6,0.3,5506,45,1,3,0
51011,0.0,0.0,0,0,0,0,0
51013,8.9,15.9,629260,5505,19,45,27
51015,0.0,0.0,0,0,0,0,0
51017,0.0,0.0,0,0,0,0,1
51019,0.2,0.0,1770,12,0,1,0
51021,0.0,0.0,0,0,0,0,0
51023,0.0,0.0,25,1,0,0,0
51025,0.0,0.0,0,0,0,0,0
51027,0.0,0.0,0,0,0,0,0
51029,0.3,0.0,3463,13,0,1,1
51031,0.4,0.1,4300,40,1,2,0
51033,0.4,0.1,1840,20,1,2,0
51035,0.0,0.0,0,0,0,0,0
51036,0.0,0.0,0,0,0,0,0
51037,0.0,0.0,0,0,0,0,0
51041,0.4,0.2,6781,88,0,1,0
51043,0.0,0.0,0,0,0,0,0
51045,0.0,0.0,0,0,0,0,0
51047,0.5,0.3,47,5,0,0,1
51049,0.0,0.0,0,0,0,0,0
51051,0.0,0.0,0,0,0,0,0
51053,0.2,0.1,404,3,0,0,0
51057,0.0,0.0,0,0,0,0,0
51059,5.7,5.1,153102,1401,7,26,10
51061,0.0,0.0,0,0,0,0,1
51063,0.0,0.0,0,0,0,0,0
51065,0.5,0.1,12859,12,0,3,0
51067,0.1,0.0,297,6,0,0,0
51069,0.0,0.0,174,1,0,0,0
51071,0.0,0.0,0,0,0,0,0
51073,0.0,0.0,0,0,0,0,0
51075,0.0,0.0,0,0,0,0,0
51077,0.0,0.0,0,0,0,0,0
51079,0.2,0.0,2724,8,0,1,0
51081,0.0,0.0,0,0,0,0,0
51083,0.0,0.0,0,0,0,0,0
51085,0.1,0.1,712,5,0,0,0
51087,2.4,1.5,46361,572,1,7,1
51089,0.0,0.0,0,0,0,0,0
51091,0.0,0.0,0,0,0,0,0
51093,0.2,0.1,4728,10,0,1,0
51095,1.8,0.9,8040,219,2,5,0
51097,0.0,0.0,0,0,0,0,0
51099,0.0,0.0,0,0,0,0,1
51101,0.0,0.0,0,0,0,0,0
51103,0.0,0.0,0,0,0,0,0
51105,0.0,0.0,0,0,0,0,0
51107,2.2,0.9,165631,191,2,12,4
51109,0.0,0.0,0,0,0,0,0
51111,0.0,0.0,0,0,0,0,0
51113,0.2,0.0,892,6,0,0,0
51115,0.0,0.0,0,0,0,0,0
51117,0.0,0.0,0,0,0,0,0
51119,0.0,0.0,0,0,0,0,0
51121,3.0,2.7,17310,940,4,7,5
51125,0.2,0.0,547,5,0,1,0
51127,0.0,0.0,0,0,0,0,0
51131,0.0,0.0,0,0,0,0,1
51133,0.0,0.0,0,0,0,0,0
51135,0.0,0.0,0,0,0,0,0
51137,0.0,0.0,0,0,0,0,1
51139,0.0,0.0,0,0,0,0,0
51141,0.0,0.0,0,0,0,0,0
51143,0.0,0.0,0,0,0,0,0
51145,0.0,0.0,0,0,0,0,0
51147,0.0,0.0,0,0,0,0,0
51149,0.2,0.1,1895,23,1,1,0
51153,2.2,1.2,14935,258,2,6,5
51155,0.5,0.2,1565,70,1,1,0
51157,0.0,0.0,0,0,0,0,0
51159,0.0,0.0,0,0,0,0,1
51161,0.9,0.5,12216,100,1,3,0
51163,0.3,0.1,1165,24,0,1,0
51165,0.3,0.1,4300,89,1,1,0
51167,0.0,0.0,0,0,0,0,0
51169,0.0,0.0,0,0,0,0,0
51171,0.0,0.0,0,0,0,0,0
51173,0.0,0.0,0,0,0,0,0
51175,0.0,0.0,0,0,0,0,0
51177,1.1,0.5,8887,69,2,4,2
51179,1.3,0.6,6810,82,1,3,4
51181,0.3,0.1,183,26,1,0,2
51183,0.0,0.0,0,0,0,0,0
51185,0.0,0.0,0,0,0,0,0
51187,0.0,0.0,0,0,0,0,0
51191,0.1,0.0,1820,6,0,1,0
51193,0.0,0.0,0,0,0,0,0
51195,0.0,0.0,0,0,0,0,0
51197,0.0,0.0,0,0,0,0,0
51199,0.7,0.3,4383,130,1,2,0
51510,8.6,11.8,416204,4254,17,39,23
51520,2.5,1.3,17643,130,3,15,1
51530,1.3,0.6,1508,57,1,1,0
51540,6.9,6.8,49863,2530,11,14,8
51550,2.0,1.1,18850,246,2,6,0
51570,0.7,0.3,3031,29,1,2,1
51580,1.3,0.6,2216,37,1,2,0
51590,0.1,0.1,0,0,0,0,2
51595,0.0,0.0,0,0,0,0,0
51600,6.5,4.7,174963,1159,7,35,10
51610,8.6,12.1,407904,2491,10,44,21
51620,0.0,0.0,0,0,0,0,0
51630,4.3,3.0,31838,387,7,13,4
51640,0.0,0.0,0,0,0,0,0
51650,4.8,2.6,36193,963,5,15,2
51660,5.3,3.1,29781,1335,13,11,2
51670,1.6,0.8,7094,74,1,4,1
51678,1.6,0.8,2775,55,1,2,0
51680,3.6,2.3,29221,416,5,15,3
51683,4.0,2.8,20253,227,3,7,3
51685,3.3,2.3,15850,98,2,5,6
51690,0.0,0.0,0,0,0,0,1
51700,4.7,2.8,41070,910,6,15,3
51710,6.1,5.3,72788,1497,5,21,3
51720,0.0,0.0,0,0,0,0,0
51730,3.4,2.0,14105,393,6,12,2
51735,0.0,0.0,0,0,0,0,0
51740,3.9,2.8,28802,463,3,9,2
51750,4.3,2.8,8275,725,4,6,0
51760,7.7,9.0,140933,5564,10,28,5
51770,4.7,2.9,49891,675,10,17,3
51775,2.3,1.1,37607,178,3,11,0
51790,0.4,0.2,0,2,0,0,0
51800,0.2,0.1,806,10,0,0,0
51810,3.2,1.8,30693,484,2,8,0
51820,0.0,0.0,0,0,0,0,0
51830,4.7,3.2,15784,695,5,9,6
51840,0.2,0.1,441,4,0,0,0
53001,0.0,0.0,0,0,0,0,0
53003,0.2,0.0,264,0,0,0,0
53005,3.8,2.6,29425,614,4,16,1
53007,3.4,2.2,18788,631,6,12,1
53009,2.2,1.1,6783,294,3,10,1
53011,3.6,1.8,37587,750,3,12,2
53013,0.0,0.0,0,0,0,0,1
53015,2.0,1.3,8687,165,2,5,0
53017,2.7,1.5,16172,330,5,11,0
53019,0.0,0.0,0,0,0,0,0
53021,4.1,2.8,26747,719,5,15,0
53023,0.0,0.0,0,0,0,0,0
53025,1.3,0.6,4316,162,3,3,2
53027,0.1,0.0,12,3,0,0,0
53029,2.4,1.1,4698,263,4,14,2
53031,2.3,1.3,2884,250,5,10,2
53033,6.1,6.0,233130,3051,10,30,14
53035,2.7,1.8,14201,249,4,12,9
53037,0.3,0.1,617,15,0,0,0
53039,0.1,0.1,0,1,0,0,0
53041,0.2,0.2,0,6,0,0,0
53043,0.0,0.0,0,0,0,0,0
53045,1.0,0.4,2238,150,3,2,2
53047,0.2,0.0,453,6,0,0,0
53049,0.9,0.4,1156,102,1,1,0
53051,0.0,0.0,0,0,0,0,0
53053,3.2,2.0,41555,603,3,14,3
53055,1.3,0.8,130,196,5,0,2
53057,2.8,1.7,17628,366,4,11,1
53059,0.4,0.1,458,38,1,1,0
53061,4.3,2.5,71302,1004,5,22,5
53063,4.2,3.8,56446,940,4,16,2
53065,0.2,0.0,307,11,0,0,0
53067,3.0,1.8,29247,433,3,11,1
53069,0.0,0.0,0,0,0,0,3
53071,3.0,1.8,11992,395,4,8,0
53073,3.5,3.0,20950,846,5,14,2
53075,0.0,0.0,0,0,0,0,5
53077,2.3,1.3,21806,261,3,9,0
54001,0.0,0.0,0,0,0,0,0
54003,0.9,0.6,3911,58,1,1,0
54005,0.5,0.1,1996,26,1,3,0
54007,0.0,0.0,0,0,0,0,0
54009,0.0,0.0,0,0,0,0,0
54011,2.9,1.7,32205,331,4,15,1
54013,0.0,0.0,0,0,0,0,0
54015,0.0,0.0,0,0,0,0,0
54017,0.0,0.0,0,0,0,0,0
54019,0.1,0.1,15,7,0,0,0
54021,0.0,0.0,0,0,0,0,0
54023,0.5,0.1,2827,19,1,2,1
54025,0.1,0.0,17,1,0,0,0
54027,0.5,0.1,1798,29,1,3,0
54029,0.0,0.0,0,0,0,0,1
54031,0.7,0.2,3676,48,2,4,0
54033,0.2,0.1,526,6,0,0,0
54035,0.0,0.0,0,0,0,0,0
54037,0.7,0.3,3323,41,1,1,2
54039,1.5,0.7,13653,246,3,2,2
54041,0.0,0.0,0,0,0,0,0
54043,0.7,0.2,2219,68,1,2,0
54045,0.7,0.2,1642,54,1,2,0
54047,0.0,0.0,0,0,0,0,0
54049,1.1,0.5,3102,110,2,1,0
54051,0.4,0.2,3500,30,0,2,0
54053,0.0,0.0,0,0,0,0,0
54055,0.0,0.0,0,0,0,0,0
54057,0.7,0.2,5847,42,2,5,0
54059,0.4,0.1,1066,11,0,2,0
54061,3.5,6.6,29486,617,6,14,2
54063,0.0,0.0,45,1,0,0,0
54065,0.0,0.0,0,0,0,0,0
54067,0.0,0.0,0,0,0,0,0
54069,2.1,1.1,16273,242,3,7,1
54071,0.3,0.0,8535,5,0,2,0
54073,0.0,0.0,0,0,0,0,0
54075,0.0,0.0,0,0,0,0,0
54077,0.5,0.1,855,35,1,1,0
54079,0.1,0.0,138,6,0,0,0
54081,0.0,0.0,0,0,0,0,0
54083,0.0,0.0,0,0,0,0,0
54085,0.0,0.0,0,0,0,0,0
54087,0.0,0.0,0,0,0,0,0
54089,0.2,0.1,7,2,0,0,0
54091,0.0,0.0,0,0,0,0,0
54093,0.0,0.0,0,0,0,0,0
54095,0.0,0.0,0,0,0,0,0
54097,0.0,0.0,0,0,0,0,0
54099,0.8,0.4,9178,46,1,4,0
54101,0.0,0.0,0,0,0,0,0
54103,0.0,0.0,0,0,0,0,0
54105,0.0,0.0,0,0,0,0,0
54107,2.2,1.3,14869,318,4,6,0
54109,0.0,0.0,0,0,0,0,0
55001,0.0,0.0,0,0,0,0,0
55003,1.2,0.6,2086,109,2,2,1
55005,0.0,0.0,0,0,0,0,0
55007,0.4,0.1,236,33,1,1,2
55009,2.6,1.5,22059,317,2,8,0
55011,0.0,0.0,0,0,0,0,0
55013,0.0,0.0,0,0,0,0,0
55015,0.8,0.4,8999,50,1,3,0
55017,0.1,0.1,701,7,0,0,0
55019,0.0,0.0,0,0,0,0,0
55021,0.3,0.2,87,4,0,0,0
55023,0.0,0.0,0,0,0,0,0
55025,3.7,2.9,83340,1031,6,17,5
55027,0.0,0.0,1,0,0,0,0
55029,0.0,0.0,0,0,0,0,0
55031,2.4,1.4,14685,196,2,6,1
55033,0.0,0.0,0,0,0,0,0
55035,2.8,1.7,19498,276,5,9,0
55037,0.0,0.0,0,0,0,0,0
55039,1.4,0.8,12791,79,2,6,0
55041,0.0,0.0,0,0,0,0,0
55043,0.0,0.0,0,0,0,0,0
55045,0.0,0.0,0,0,0,0,0
55047,0.0,0.0,0,0,0,0,0
55049,0.0,0.0,0,0,0,0,0
55051,0.0,0.0,0,0,0,0,0
55053,0.0,0.0,0,0,0,0,0
55055,0.0,0.0,0,0,0,0,0
55057,0.0,0.0,0,0,0,0,0
55059,2.9,2.0,15605,308,5,11,1
55061,0.0,0.0,0,0,0,0,0
55063,2.6,1.7,24745,284,2,8,1
55065,0.0,0.0,0,0,0,0,0
55067,0.0,0.0,0,0,0,0,0
55069,0.0,0.0,0,0,0,0,0
55071,0.0,0.0,0,0,0,0,0
55073,1.6,0.9,9198,146,2,4,0
55075,0.0,0.0,0,0,0,0,0
55077,0.0,0.0,0,0,0,0,0
55078,0.0,0.0,0,0,0,0,2
55079,6.8,5.9,183465,2328,7,44,5
55081,0.2,0.2,0,6,0,0,0
55083,0.0,0.0,0,0,0,0,0
55085,0.0,0.0,0,0,0,0,0
55087,2.1,1.3,24372,172,2,8,0
55089,0.5,0.2,12433,69,0,2,0
55091,0.0,0.0,0,0,0,0,0
55093,0.0,0.0,0,1,0,0,0
55095,0.0,0.0,0,0,0,0,0
55097,0.0,0.0,0,0,0,0,0
55099,0.0,0.0,0,0,0,0,0
55101,2.9,1.8,19151,390,3,9,1
55103,0.0,0.0,0,0,0,0,0
55105,2.1,1.3,13994,159,3,9,0
55107,0.0,0.0,0,0,0,0,0
55109,0.0,0.0,0,0,0,0,0
55111,0.0,0.0,2,1,0,0,0
55113,0.0,0.0,0,0,0,0,1
55115,0.0,0.0,0,0,0,0,0
55117,2.3,1.5,13531,265,2,7,0
55119,0.0,0.0,0,0,0,0,0
55121,0.0,0.0,0,0,0,0,0
55123,0.0,0.0,0,0,0,0,0
55125,0.0,0.0,0,0,0,0,0
55127,0.0,0.0,0,0,0,0,0
55129,0.0,0.0,0,0,0,0,0
55131,0.1,0.0,650,44,0,0,0
55133,1.6,0.8,30355,244,1,7,0
55135,0.0,0.0,0,0,0,0,0
55137,0.0,0.0,0,0,0,0,0
55139,2.7,1.6,20931,289,2,7,0
55141,0.0,0.0,0,0,0,0,0
56001,0.0,0.0,0,0,0,0,2
56003,0.0,0.0,0,0,0,0,0
56005,0.0,0.0,0,0,0,0,2
56007,0.0,0.0,0,0,0,0,0
56009,0.0,0.0,0,0,0,0,4
56011,0.0,0.0,0,0,0,0,0
56013,0.0,0.0,0,0,0,0,0
56015,0.0,0.0,0,0,0,0,0
56017,0.0,0.0,0,0,0,0,0
56019,0.0,0.0,0,0,0,0,0
56021,2.0,1.1,13918,132,2,5,0
56023,0.0,0.0,0,0,0,0,1
56025,1.8,0.9,9391,105,2,6,0
56027,0.0,0.0,0,0,0,0,0
56029,0.0,0.0,0,0,0,0,0
56031,0.0,0.0,0,0,0,0,0
56033,0.0,0.0,0,0,0,0,0
56035,0.0,0.0,0,0,0,0,0
56037,0.0,0.0,0,0,0,0,2
56039,0.0,0.0,0,0,0,0,4
56041,0.0,0.0,0,0,0,0,3
56043,0.0,0.0,0,0,0,0,0
56045,0.0,0.0,0,0,0,0,9
