,totalvotes,totalvotes,totalvotes,totalvotes,totalvotes,Prop_Blue,Prop_Blue,Prop_Blue,Prop_Blue,Prop_Blue
year,2000,2004,2008,2012,2016,2000,2004,2008,2012,2016
FIPS,,,,,,,,,,
5117.0,3507.0,3624.0,3381.0,3141.0,3444.0,0.44568006843455943,0.4310154525386313,0.30996746524696833,0.2801655523718561,0.23635307781649245
5119.0,127151.0,151758.0,161343.0,159381.0,159776.0,0.5373139023680505,0.5453089787688293,0.5507149365017385,0.5474178227015767,0.5606223713198478
5121.0,5877.0,6667.0,6319.0,5956.0,6379.0,0.5136974646928705,0.511774411279436,0.39072638075644883,0.3435191403626595,0.22338924596331713
5123.0,8496.0,9588.0,9505.0,8362.0,7430.0,0.586864406779661,0.5928243637880685,0.5771699105733824,0.5871801004544367,0.5425302826379542
5125.0,32391.0,39376.0,44653.0,47062.0,52100.0,0.3920842209255657,0.35943214140593255,0.28430340626609635,0.2734477922740215,0.2544337811900192
5127.0,3981.0,4038.0,3995.0,3640.0,3510.0,0.3627229339361969,0.36478454680534916,0.26357947434292867,0.24642857142857144,0.17150997150997152
5129.0,4058.0,3992.0,3847.0,3694.0,3728.0,0.3028585510103499,0.34318637274549096,0.24980504289056407,0.22035733622089876,0.16121244635193133
5131.0,40159.0,44211.0,43212.0,43362.0,44637.0,0.3873353420154884,0.3727352921218701,0.31641673609182636,0.3019233430192334,0.2755561529672693
5133.0,4293.0,4601.0,4580.0,4330.0,4562.0,0.4880037269974377,0.44229515322755925,0.28187772925764193,0.24064665127020785,0.2356422621657168
5135.0,7126.0,7470.0,7252.0,7283.0,7249.0,0.4541117036205445,0.43708165997322623,0.3359073359073359,0.2872442674721955,0.20306249137812113
5137.0,4860.0,5549.0,5324.0,5354.0,5618.0,0.4203703703703704,0.4063795278428546,0.3001502629601803,0.25326858423608517,0.21413314346742612
5139.0,15609.0,17832.0,17179.0,17177.0,16894.0,0.4011147414952912,0.3965343203230148,0.3603236509692066,0.3607149094719683,0.34657274772108443
5141.0,6984.0,7374.0,6703.0,6430.0,7339.0,0.45847651775486825,0.4488744236506645,0.32090108906459797,0.2849144634525661,0.21106417768088295
5143.0,51459.0,64103.0,68380.0,70460.0,81861.0,0.4163508812841291,0.4305102725301468,0.42440772155601053,0.4007380073800738,0.407593359475208
5145.0,22150.0,26425.0,26955.0,26514.0,27219.0,0.3766139954853273,0.34546830652790916,0.24974958263772956,0.21743229991702498,0.18994085014144532
5147.0,2651.0,3026.0,2761.0,2685.0,2571.0,0.6408902301018483,0.651685393258427,0.5114089098152843,0.49906890130353815,0.4348502528199144
5149.0,6479.0,6659.0,6036.0,5974.0,6439.0,0.4726037968822349,0.43745307103168646,0.3318422796554009,0.2882490793438232,0.22984935548998292
6001.0,494336.0,560742.0,621029.0,595642.0,654266.0,0.6936355029777318,0.7536175282037015,0.7875735271621777,0.7885340523334486,0.7869001293052061
6003.0,586.0,699.0,692.0,653.0,602.0,0.4522184300341297,0.5336194563662375,0.6098265895953757,0.5957120980091883,0.5548172757475083
6005.0,15464.0,16879.0,18810.0,17649.0,17734.0,0.38191929643041905,0.3679720362580722,0.41536416799574694,0.3869907643492549,0.33855870080072176
6007.0,83721.0,95735.0,98325.0,90752.0,95564.0,0.37431468807109325,0.44339060949496006,0.4984795321637427,0.4701714562764457,0.4349650496002679
6009.0,18876.0,22306.0,23306.0,21786.0,23136.0,0.37576817122271666,0.3714695597597059,0.4210503732944306,0.3979619939410631,0.3433609958506224
6011.0,5590.0,6166.0,6429.0,6034.0,6632.0,0.31216457960644006,0.3157638663639312,0.3995955825167211,0.3834935366257872,0.4012364294330519
6013.0,381478.0,412139.0,451650.0,438226.0,466175.0,0.5880758523427301,0.6241923234636858,0.6796922395660356,0.6636393093974342,0.684908028101035
6015.0,8294.0,9421.0,9531.0,8770.0,9558.0,0.3758138413310827,0.41311962636662775,0.45357255272269437,0.4322690992018244,0.36461602845783636
6017.0,72136.0,86278.0,92926.0,88774.0,93591.0,0.3634800931573694,0.37369897308699784,0.4361427372317758,0.39612949737535763,0.3889690247993931
6019.0,220835.0,247160.0,272289.0,258827.0,282319.0,0.43045260035773314,0.4173571775368183,0.50206214720389,0.4989008101936815,0.500642889780709
6021.0,8711.0,9435.0,9879.0,9211.0,9470.0,0.2867638617839513,0.3174350821409645,0.3779734790970746,0.35837585495603086,0.3236536430834213
6023.0,55972.0,65510.0,63727.0,57470.0,59246.0,0.4439898520688916,0.5798809342085178,0.6228443203037959,0.5995649904297895,0.5603753839921682
6025.0,28937.0,25902.0,38820.0,38565.0,48091.0,0.5352662680996648,0.5387614855995676,0.6224111282843895,0.6517827045248282,0.6792747083653906
6027.0,7815.0,7718.0,8533.0,8036.0,8086.0,0.3393474088291747,0.391422648354496,0.438649947263565,0.4258337481333997,0.39018055899084836
6029.0,182308.0,210858.0,232850.0,221472.0,244163.0,0.3620411611119644,0.32535165846209296,0.40136139145372557,0.4040917136251987,0.4041931005107244
6031.0,28335.0,32093.0,35108.0,31418.0,33915.0,0.3896594317981295,0.3375502446016265,0.42004671299988605,0.4131071360366669,0.40150375939849625
6033.0,20919.0,18166.0,25542.0,23391.0,24496.0,0.5123093838137578,0.5328085434327865,0.5815519536449769,0.5627378051387286,0.46930111038536904
6035.0,10586.0,11437.0,11387.0,10683.0,10524.0,0.28169280181371625,0.2761213604966337,0.3149205234038816,0.2857811476177104,0.2113264918282022
6037.0,2695154.0,3021647.0,3318248.0,3181067.0,3434308.0,0.6346594665833567,0.6313563430804459,0.6918871042791256,0.6969054722833565,0.7175722154215638
6039.0,33395.0,38780.0,42355.0,39866.0,43112.0,0.34885461895493336,0.3476276431150077,0.4238460630386023,0.4017960166557969,0.3949944331044721
6041.0,123155.0,134919.0,140197.0,134516.0,139273.0,0.6425642483049815,0.7342924273082367,0.7797599092705265,0.7426328466502126,0.7805317613607806
6043.0,8074.0,8638.0,9651.0,9000.0,8877.0,0.34877384196185285,0.37636026858069,0.4248264428556626,0.38866666666666666,0.3516953925875859
6045.0,34410.0,38179.0,40016.0,35017.0,37477.0,0.48340598663179307,0.6387019041881663,0.695796681327469,0.6623354370734215,0.5891346692638152
6047.0,50418.0,57945.0,63808.0,62057.0,70789.0,0.4507517156571066,0.4226594184140133,0.5333343781344032,0.5318497510353385,0.5271581742926161
6049.0,4107.0,4456.0,4420.0,3986.0,3788.0,0.23009495982468955,0.25785457809694795,0.29705882352941176,0.2787255393878575,0.23152059134107708
6051.0,4371.0,5330.0,5571.0,5181.0,5276.0,0.40905971173644473,0.4930581613508443,0.5551965535810447,0.527504342790967,0.525587566338135
6053.0,117534.0,124544.0,129783.0,123518.0,133408.0,0.5753058689400514,0.6041318730729702,0.6815453487744928,0.6713191599604916,0.6677860398177021
6055.0,51724.0,56465.0,59642.0,56968.0,61372.0,0.5432101152269739,0.5962277517045957,0.6513698400456055,0.6296517343069794,0.6387114645115036
6057.0,47479.0,53739.0,55647.0,51676.0,54935.0,0.37216453590008214,0.45069688680474146,0.5142595288155696,0.4772621719947364,0.47425138800400474
6059.0,970905.0,1073296.0,1153687.0,1122664.0,1197521.0,0.4035605955268538,0.39060892801240293,0.47634930444739343,0.45645001532070145,0.5093530718876746
6061.0,117799.0,152945.0,173107.0,171322.0,182839.0,0.36035110654589597,0.3633528392559417,0.433905041390585,0.39001412544798686,0.40204223387789256
6063.0,10401.0,11178.0,11028.0,10047.0,9676.0,0.3324680319200077,0.36938629450706745,0.4275480594849474,0.40071663183039713,0.357482430756511
6065.0,451127.0,556882.0,647299.0,661907.0,751391.0,0.4490442824304464,0.41086980724821415,0.5021126249229491,0.49714385857831994,0.49733760452281167
6067.0,431550.0,476765.0,541101.0,516809.0,559330.0,0.49308770710230565,0.4963808165448387,0.5849296157279325,0.5814585272315305,0.5828813044177855
6069.0,16831.0,18725.0,19705.0,19044.0,21924.0,0.5425108430871606,0.5260881174899866,0.604770362852068,0.5921024994749002,0.571109286626528
6071.0,454893.0,522777.0,606334.0,581517.0,653983.0,0.47208684240030074,0.4357288097984418,0.5207031108267061,0.5246776964387971,0.5211649232472404
6073.0,958634.0,1133584.0,1231047.0,1192282.0,1306400.0,0.45655171838261527,0.46440052082598204,0.5414748583928964,0.5258462343640179,0.5629791794243724
6075.0,319786.0,355929.0,382865.0,361209.0,405792.0,0.7554364481246834,0.8337955041595374,0.8416021312995442,0.835314180986631,0.8503962621244381
6077.0,167239.0,189505.0,209349.0,204697.0,224166.0,0.47701792046113645,0.4591541120287064,0.5444210385528472,0.5575118345652355,0.5403317184586423
6079.0,108886.0,128647.0,132653.0,125638.0,135009.0,0.40892309387800085,0.4566138347571261,0.5139423910503343,0.48757541508142443,0.4970557518387663
6081.0,259399.0,284077.0,303292.0,285720.0,314384.0,0.6428590703896314,0.696719551389236,0.734691320575551,0.7212830743385132,0.7566606443075984
6083.0,154974.0,169125.0,174912.0,163320.0,176786.0,0.47369881399460556,0.5340073909830008,0.6038122027076472,0.5763470487386726,0.6060547780932879
6085.0,548129.0,602614.0,665589.0,643091.0,703709.0,0.6065907842861809,0.6407086459989313,0.6944841336019676,0.7010174298816186,0.7271244221688227
6087.0,108350.0,121733.0,127483.0,120095.0,128821.0,0.6148407937240424,0.7319461444308446,0.7745738647505942,0.7561097464507265,0.7393903167961745
6089.0,66544.0,77571.0,80390.0,76335.0,80053.0,0.3024615292137533,0.31376416444289745,0.35908695111332256,0.3382327896770813,0.2785779421133499
6091.0,1847.0,1945.0,1991.0,1795.0,1830.0,0.292365998917163,0.33213367609254496,0.37317930688096435,0.3637883008356546,0.3284153005464481
6093.0,19819.0,20863.0,21470.0,19910.0,20492.0,0.3190372874514355,0.37770215213535924,0.4327899394503959,0.40411853340030135,0.35301581104821395
6095.0,131735.0,148746.0,160973.0,152444.0,166113.0,0.5702053364709455,0.5720893334946822,0.634236797475353,0.6348757576552702,0.6162070397861696
6097.0,197006.0,220077.0,229351.0,216508.0,231253.0,0.5953879577271758,0.6736778491164456,0.7363735061107212,0.7110222255066787,0.6937639727917043
6099.0,128267.0,145514.0,161015.0,155369.0,172146.0,0.44008201641887623,0.40428412386437046,0.49858087755799146,0.5002542334699972,0.474289266088088
6101.0,26564.0,30145.0,32941.0,31026.0,33523.0,0.31681975606083423,0.3185271189251949,0.40715218117239915,0.39296074260297814,0.390060555439549
6103.0,20854.0,23405.0,24436.0,22977.0,23908.0,0.3120264697420159,0.3206152531510361,0.3660582746767065,0.3453018235626931,0.28480006692320564
6105.0,5797.0,6479.0,6374.0,5674.0,5686.0,0.3332758323270657,0.42938725111899984,0.5072168183244431,0.4712724709199859,0.38937741822018995
6107.0,89818.0,98739.0,105206.0,101100.0,112334.0,0.3674764523814826,0.3290898226637904,0.41474820827709447,0.41297725024727994,0.42360282728292414
6109.0,23727.0,26188.0,27181.0,24687.0,25529.0,0.3944451468790829,0.3858255689628838,0.4242669511791325,0.4049904808198647,0.35735829840573463
6111.0,282692.0,312909.0,339800.0,326974.0,351726.0,0.4713893566142657,0.4757261695892416,0.5520924072984108,0.5227602194669912,0.5527086425228729
6113.0,61436.0,72009.0,79749.0,74475.0,82090.0,0.5493033400612019,0.5955505561804775,0.6707043348505938,0.6541121181604566,0.6669752710439761
6115.0,16127.0,18020.0,21401.0,19700.0,22998.0,0.3438953308116823,0.3155937846836848,0.4142797065557684,0.3914213197969543,0.3439429515610053
8001.0,107852.0,136672.0,160499.0,176230.0,193665.0,0.5019100248488669,0.5057509950831187,0.5822030043800897,0.5711229643080066,0.4985826039811014
8003.0,5659.0,6269.0,6286.0,6715.0,6939.0,0.43382223007598514,0.48125697878449514,0.5601336302895323,0.5675353685778108,0.45957630782533504
8005.0,189942.0,232171.0,266148.0,285516.0,303046.0,0.4349432984805888,0.4749171946539404,0.5569006718066639,0.5390415948668376,0.5275931706737591
8007.0,4758.0,5839.0,6625.0,6734.0,7339.0,0.30096679277007143,0.36667237540674774,0.4280754716981132,0.3978318978318978,0.34064586455920426
8009.0,2278.0,2186.0,2175.0,2106.0,2153.0,0.233099209833187,0.22095150960658738,0.2464367816091954,0.22174738841405509,0.13144449605202044
8011.0,1963.0,2155.0,1920.0,1942.0,1927.0,0.3988792664289353,0.3642691415313225,0.4161458333333333,0.4196704428424305,0.3061754021795537
8013.0,139626.0,159257.0,171763.0,179499.0,188142.0,0.5012175382808359,0.6628531241954828,0.7228506721470864,0.6968896762656059,0.7033729842353116
8014.0,,23235.0,29453.0,32777.0,37689.0,,0.47062621045836023,0.5489423827793434,0.5176190621472374,0.5235214518825121
8015.0,7610.0,8769.0,9920.0,10462.0,11250.0,0.36373193166885676,0.42946744212566995,0.49002016129032255,0.4861403173389409,0.43448888888888887
8017.0,1212.0,1134.0,1111.0,1093.0,1102.0,0.17244224422442245,0.1746031746031746,0.1782178217821782,0.15736505032021958,0.11978221415607986
8019.0,4924.0,5613.0,5767.0,5743.0,5866.0,0.44435418359057677,0.5325138072332086,0.5777700710941565,0.5430959428869928,0.4652233208319127
8021.0,3671.0,3800.0,3874.0,4101.0,4022.0,0.476436938163988,0.49842105263157893,0.5560144553433144,0.539624481833699,0.44032819492789654
8023.0,1648.0,1759.0,1697.0,1837.0,1848.0,0.6395631067961165,0.6651506537805572,0.7336476134354744,0.7294501905280348,0.6087662337662337
8025.0,1445.0,1493.0,1558.0,1502.0,1527.0,0.35363321799307956,0.3201607501674481,0.35430038510911427,0.3561917443408788,0.2220039292730845
8027.0,2111.0,2428.0,2629.0,2715.0,3066.0,0.24017053529133112,0.3043657331136738,0.3468999619627235,0.3197053406998158,0.2599478147423353
8029.0,12686.0,14159.0,15434.0,15925.0,16790.0,0.25729150244363863,0.2983261529769051,0.329402617597512,0.29023547880690737,0.24341870160810006
8031.0,198347.0,238672.0,271533.0,301694.0,331852.0,0.6185775433961693,0.6960808138365623,0.7545381224381567,0.7359045920701107,0.7369279076214698
8033.0,1134.0,1146.0,1217.0,1245.0,1255.0,0.2583774250440917,0.2905759162303665,0.3032046014790468,0.26827309236947794,0.19282868525896416
8035.0,86225.0,121200.0,151819.0,167781.0,187499.0,0.3140156567120905,0.32723597359735973,0.4081175610430842,0.3635155351321067,0.36617261958730446
8037.0,15188.0,18511.0,21652.0,22668.0,25223.0,0.44587832499341584,0.526389714223975,0.609043044522446,0.5643197458973002,0.5589739523450818
8039.0,8965.0,11361.0,13206.0,14178.0,15978.0,0.25945343000557725,0.24944987237038993,0.28918673330304406,0.25412611087600506,0.19614469896107148
8041.0,200757.0,241786.0,273175.0,290175.0,318967.0,0.30782986396489287,0.32114349052467883,0.39864189622037155,0.38535021969501165,0.3386243718002176
8043.0,16056.0,18523.0,19919.0,20416.0,21973.0,0.3296586945690085,0.3203044863143119,0.34359154576032935,0.3283699059561129,0.2410685841714832
8045.0,17104.0,20647.0,23082.0,24408.0,26470.0,0.3558816651075772,0.446941444277619,0.49202842041417555,0.46316781383153066,0.4258027956176804
8047.0,2465.0,3196.0,3301.0,3338.0,3576.0,0.445841784989858,0.5653942428035044,0.5919418358073311,0.566806470940683,0.4569351230425056
8049.0,6353.0,7609.0,8308.0,8187.0,8588.0,0.3632929324728475,0.42620580891050075,0.48591718825228697,0.44998167827042873,0.3910107126222636
8051.0,7236.0,8420.0,8870.0,8667.0,9412.0,0.42274737423991154,0.5679334916864608,0.6263810597519729,0.581977616245529,0.5448363790905227
8053.0,566.0,602.0,599.0,600.0,589.0,0.3321554770318021,0.3920265780730897,0.4006677796327212,0.38166666666666665,0.33446519524617996
8055.0,3174.0,3402.0,3643.0,3714.0,3783.0,0.47101449275362317,0.48883009994121107,0.5459785890749382,0.5258481421647819,0.4316679883690193
8057.0,925.0,934.0,913.0,848.0,861.0,0.18702702702702703,0.22483940042826553,0.30339539978094193,0.25471698113207547,0.1986062717770035
8059.0,235491.0,271293.0,295062.0,311052.0,328882.0,0.4287637319472931,0.4664993199234776,0.5359992137245732,0.5121201599732521,0.4888561855011828
8061.0,968.0,892.0,852.0,821.0,855.0,0.21797520661157024,0.19282511210762332,0.20892018779342722,0.14372716199756394,0.1064327485380117
8063.0,3458.0,3502.0,3442.0,3702.0,3702.0,0.23395026026604973,0.20816676185037122,0.26496223126089485,0.22636412749864937,0.14478660183684494
8065.0,2628.0,2949.0,3002.0,3040.0,3199.0,0.4931506849315068,0.5503560528992879,0.6192538307794804,0.6049342105263158,0.5051578618318224
8067.0,20490.0,25490.0,27979.0,29184.0,31150.0,0.38379697413372377,0.5260494311494703,0.573894706744344,0.5307360197368421,0.4983948635634029
8069.0,118537.0,146435.0,166373.0,180180.0,195980.0,0.38852847634072063,0.46618636254993684,0.5398832743293683,0.5147463647463647,0.475114807633432
8071.0,6094.0,6587.0,6761.0,6862.0,6793.0,0.5321627830653102,0.5009867921663883,0.5268451412512942,0.5020402215097639,0.390107463565435
8073.0,2199.0,2337.0,2304.0,2287.0,2436.0,0.23192360163710776,0.21523320496362858,0.23697916666666666,0.24136423261915171,0.16789819376026272
8075.0,8096.0,8766.0,8977.0,9124.0,9722.0,0.283596837944664,0.284166096281086,0.3170324161746686,0.29723805348531346,0.19039292326681753
8077.0,51054.0,61885.0,69631.0,72947.0,77653.0,0.3029145610530027,0.31613476609840835,0.3447889589407017,0.32689486887740415,0.2798217712129602
8079.0,486.0,619.0,623.0,650.0,652.0,0.345679012345679,0.3667205169628433,0.4333868378812199,0.44769230769230767,0.36349693251533743
8081.0,5337.0,5725.0,5871.0,6168.0,6525.0,0.22915495596777216,0.2366812227074236,0.2694600579117697,0.21562905317769132,0.1339463601532567
8083.0,9384.0,11015.0,11825.0,12318.0,12858.0,0.27237851662404094,0.3510667271901952,0.39416490486257927,0.3687286897223575,0.30899051174366154
8085.0,14215.0,16219.0,19153.0,20130.0,21186.0,0.28427717200140695,0.2944694494111844,0.3391113663655824,0.30491803278688523,0.2580005664117814
8087.0,8998.0,9936.0,10234.0,10777.0,11960.0,0.3206268059568793,0.30585748792270534,0.37258159077584524,0.3629952676997309,0.26346153846153847
8089.0,7312.0,8180.0,8064.0,8192.0,8452.0,0.40522428884026257,0.3867970660146699,0.43973214285714285,0.4451904296875,0.34820160908660674
8091.0,2233.0,2719.0,3060.0,3202.0,3310.0,0.31571876399462606,0.47002574475910264,0.534640522875817,0.514053716427233,0.5126888217522658
8093.0,6665.0,8355.0,9383.0,9366.0,10417.0,0.359039759939985,0.412327947336924,0.4529468187146968,0.41234251548152895,0.32840549102428723
8095.0,2220.0,2325.0,2260.0,2265.0,2332.0,0.25405405405405407,0.2503225806451613,0.2752212389380531,0.2596026490066225,0.18696397941680962
8097.0,7800.0,9255.0,9966.0,10075.0,10523.0,0.5303846153846153,0.684494867639114,0.737407184427052,0.6798014888337469,0.6968545091703887
8099.0,4524.0,4745.0,4615.0,4863.0,5016.0,0.30083996463306806,0.2756585879873551,0.3222101841820152,0.3123586263623278,0.2364433811802233
8101.0,53946.0,67182.0,72427.0,76194.0,78646.0,0.5354984614243874,0.5264654222857313,0.5674265122122966,0.5584560464078536,0.45615797370495637
8103.0,2855.0,3003.0,3147.0,3369.0,3450.0,0.1901926444833625,0.18847818847818848,0.20813473149030823,0.16859602255862274,0.1263768115942029
8105.0,5075.0,5523.0,5444.0,5533.0,5534.0,0.3363546798029557,0.3632084012312149,0.449669360764144,0.44785830471715166,0.3615829418142392
8107.0,9638.0,11761.0,13199.0,13317.0,13986.0,0.4366051047935256,0.5434911997279143,0.6265626183801803,0.5667192310580461,0.5434005434005434
8109.0,2529.0,2803.0,2747.0,2930.0,2835.0,0.4527481217872677,0.5686764181234392,0.6297779395704405,0.6361774744027304,0.4998236331569665
8111.0,436.0,486.0,496.0,506.0,506.0,0.34174311926605505,0.5205761316872428,0.532258064516129,0.525691699604743,0.5237154150197628
8113.0,3255.0,4019.0,4350.0,4256.0,4329.0,0.490937019969278,0.7156008957452102,0.7698850574712643,0.7030075187969925,0.6872256872256872
8115.0,1303.0,1360.0,1351.0,1338.0,1364.0,0.29470452801227937,0.275,0.3464100666173205,0.3131539611360239,0.19574780058651026
8117.0,11068.0,13735.0,14899.0,15312.0,16174.0,0.4792193711601012,0.5929377502730251,0.6578965031210149,0.6104362591431557,0.5908866081365154
8119.0,9847.0,11840.0,12906.0,13407.0,14444.0,0.2792728749873058,0.30033783783783785,0.34968231830156515,0.32318937868277764,0.24944613680420935
8121.0,2445.0,2530.0,2513.0,2591.0,2733.0,0.1950920245398773,0.17984189723320157,0.21050537206526065,0.18062524121960633,0.10830589096231248
