,Date,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential,FIPS
415,2020-04-11,-43.0,-10.0,-40.0,-57.0,-38.0,12.0,45013
416,2020-03-29,-29.0,-10.0,,,-31.0,3.0,22011
417,2020-04-05,-27.0,-7.0,,,-35.0,3.0,22011
418,2020-04-11,-27.0,-7.0,,,-33.0,3.0,22011
419,2020-03-29,-42.0,-20.0,-59.0,-44.0,-37.0,10.0,42007
420,2020-04-05,-43.0,-16.0,53.0,-44.0,-39.0,10.0,42007
421,2020-04-11,-42.0,2.0,14.0,-52.0,-42.0,14.0,42007
422,2020-03-29,-58.0,,,-26.0,-23.0,,49001
423,2020-04-05,-63.0,,,-15.0,-28.0,,49001
424,2020-04-11,-63.0,,,-24.0,-32.0,,49001
425,2020-03-29,-31.0,-11.0,,,-31.0,,30001
426,2020-04-05,-39.0,-20.0,,,-31.0,,30001
427,2020-04-11,-39.0,-20.0,,,-34.0,,30001
428,2020-03-29,-51.0,-21.0,,,-35.0,16.0,27005
429,2020-04-05,-60.0,62.0,,,-33.0,16.0,27005
430,2020-04-11,-57.0,62.0,,,-36.0,16.0,27005
431,2020-03-29,-20.0,-9.0,,-10.0,-13.0,,40009
432,2020-04-05,-31.0,-8.0,,-10.0,-17.0,,40009
433,2020-04-11,-31.0,-8.0,,-20.0,-22.0,,40009
434,2020-03-29,-41.0,-9.0,,-77.0,-26.0,17.0,42009
435,2020-04-05,-48.0,-17.0,,-77.0,-31.0,20.0,42009
436,2020-04-11,-45.0,10.0,,-79.0,-28.0,18.0,42009
437,2020-03-29,-17.0,-2.0,,,-33.0,14.0,47003
438,2020-04-05,-30.0,5.0,,,-34.0,16.0,47003
439,2020-04-11,-24.0,7.0,,,-34.0,19.0,47003
440,2020-03-29,-27.0,-8.0,,,-34.0,14.0,51019
441,2020-04-05,-32.0,-7.0,,,-40.0,17.0,51019
442,2020-04-11,-28.0,3.0,,,-26.0,20.0,51019
443,2020-03-29,-46.0,-35.0,,,-27.0,-1.0,48025
444,2020-04-05,-34.0,-24.0,,,-29.0,-1.0,48025
445,2020-04-11,-31.0,-8.0,,,-26.0,-1.0,48025
446,2020-03-29,-52.0,-28.0,-53.0,,-35.0,18.0,33001
447,2020-04-05,-37.0,-11.0,-53.0,,-35.0,22.0,33001
448,2020-04-11,-33.0,0.0,-53.0,,-35.0,23.0,33001
449,2020-03-29,-28.0,-12.0,,,-25.0,,21013
450,2020-04-05,-40.0,-3.0,,,-15.0,,21013
451,2020-04-11,-40.0,-3.0,,,-21.0,,21013
452,2020-03-29,-37.0,-24.0,8.0,-34.0,-33.0,10.0,48027
453,2020-04-05,-42.0,-25.0,-30.0,-38.0,-36.0,11.0,48027
454,2020-04-11,-37.0,-18.0,-25.0,-43.0,-34.0,13.0,48027
455,2020-03-29,-37.0,-7.0,,-28.0,-27.0,18.0,39013
456,2020-04-05,-43.0,0.0,,-35.0,-29.0,16.0,39013
457,2020-04-11,-40.0,32.0,,-36.0,-27.0,19.0,39013
458,2020-03-29,-52.0,-29.0,4.0,,-36.0,18.0,27007
459,2020-04-05,-42.0,-13.0,11.0,,-33.0,20.0,27007
460,2020-04-11,-39.0,3.0,-38.0,,-30.0,22.0,27007
461,2020-03-29,-28.0,9.0,,,-30.0,,13017
462,2020-04-05,-41.0,1.0,,,-26.0,,13017
463,2020-04-11,-41.0,1.0,,,-20.0,,13017
464,2020-03-29,-65.0,4.0,,,-35.0,,16009
465,2020-04-05,-16.0,-6.0,,,-45.0,,16009
466,2020-04-11,-16.0,-6.0,,,-43.0,,16009
467,2020-03-29,-62.0,-29.0,-23.0,,-40.0,8.0,50003
468,2020-04-05,-55.0,-24.0,-19.0,,-42.0,8.0,50003
469,2020-04-11,-55.0,-24.0,-35.0,,-46.0,8.0,50003
470,2020-04-05,,,,,-34.0,,8011
471,2020-04-11,,,,,-32.0,,8011
472,2020-03-29,-36.0,-16.0,56.0,-65.0,-34.0,9.0,5007
473,2020-04-05,-48.0,-21.0,-16.0,-74.0,-35.0,11.0,5007
474,2020-04-11,-42.0,-7.0,21.0,-62.0,-32.0,12.0,5007
475,2020-03-29,-54.0,-10.0,,,-33.0,8.0,19011
476,2020-04-05,-16.0,25.0,,,-33.0,8.0,19011
477,2020-04-11,-16.0,25.0,,,-33.0,8.0,19011
478,2020-03-29,,,,,-42.0,,18007
479,2020-04-05,,,,,-43.0,,18007
480,2020-04-11,,,,,-52.0,,18007
481,2020-03-29,-58.0,-33.0,,,-31.0,18.0,27009
482,2020-04-05,-43.0,-5.0,,,-32.0,23.0,27009
483,2020-04-11,-35.0,5.0,,,-33.0,21.0,27009
484,2020-03-29,-32.0,128.0,,,-24.0,,29015
485,2020-04-05,-48.0,136.0,,,-24.0,,29015
486,2020-04-11,-48.0,136.0,,,-32.0,,29015
487,2020-03-29,,,,,-23.0,,28009
488,2020-04-05,,,,,-30.0,,28009
489,2020-04-11,,,,,-45.0,,28009
490,2020-03-29,-60.0,-35.0,-5.0,-51.0,-46.0,25.0,41003
491,2020-04-05,-58.0,-34.0,18.0,-51.0,-47.0,24.0,41003
492,2020-04-11,-54.0,-21.0,44.0,-49.0,-44.0,23.0,41003
493,2020-03-29,-28.0,16.0,,-25.0,-30.0,,47005
494,2020-04-05,-66.0,83.0,,-33.0,-25.0,,47005
495,2020-04-11,-66.0,83.0,,-35.0,-32.0,,47005
496,2020-03-29,-47.0,-23.0,3.0,-12.0,-39.0,10.0,53005
497,2020-04-05,-47.0,-17.0,14.0,-8.0,-40.0,10.0,53005
498,2020-04-11,-46.0,-7.0,24.0,-20.0,-36.0,11.0,53005
499,2020-03-29,-44.0,-7.0,,,-39.0,,26019
500,2020-04-05,-23.0,-3.0,,,-30.0,,26019
501,2020-04-11,-23.0,-3.0,,,-33.0,,26019
502,2020-03-29,-66.0,-37.0,-64.0,-64.0,-50.0,19.0,34003
503,2020-04-05,-75.0,-15.0,-20.0,-56.0,-51.0,18.0,34003
504,2020-04-11,-72.0,-5.0,-21.0,-56.0,-55.0,21.0,34003
505,2020-03-29,-32.0,-10.0,47.0,-53.0,-32.0,9.0,45015
506,2020-04-05,-37.0,-7.0,13.0,-31.0,-36.0,10.0,45015
507,2020-04-11,-35.0,1.0,7.0,-40.0,-34.0,12.0,45015
508,2020-03-29,-35.0,-20.0,-9.0,-55.0,-32.0,9.0,54003
509,2020-04-05,-39.0,-15.0,-9.0,-55.0,-35.0,10.0,54003
510,2020-04-11,-34.0,-6.0,-18.0,-63.0,-32.0,11.0,54003
511,2020-03-29,-53.0,-32.0,-21.0,-24.0,-37.0,13.0,42011
512,2020-04-05,-48.0,-28.0,99.0,-15.0,-38.0,12.0,42011
513,2020-04-11,-45.0,-14.0,53.0,-38.0,-43.0,15.0,42011
514,2020-03-29,-49.0,-31.0,-36.0,-68.0,-35.0,12.0,25003
515,2020-04-05,-44.0,-26.0,60.0,-71.0,-35.0,10.0,25003
516,2020-04-11,-43.0,-6.0,-24.0,-63.0,-36.0,13.0,25003
517,2020-03-29,-46.0,-22.0,8.0,-43.0,-37.0,11.0,35001
518,2020-04-05,-44.0,-17.0,9.0,-41.0,-38.0,11.0,35001
519,2020-04-11,-48.0,-12.0,-2.0,-39.0,-40.0,14.0,35001
520,2020-03-29,-28.0,5.0,,,-20.0,,13019
521,2020-04-05,-42.0,-13.0,,,-25.0,,13019
522,2020-04-11,-42.0,-13.0,,,-27.0,,13019
523,2020-03-29,-50.0,-22.0,31.0,-37.0,-38.0,11.0,26021
524,2020-04-05,-45.0,-13.0,108.0,-40.0,-40.0,10.0,26021
525,2020-04-11,-45.0,-2.0,123.0,-35.0,-37.0,12.0,26021
526,2020-03-29,105.0,-3.0,,,-20.0,,37015
527,2020-04-05,-53.0,3.0,,,-20.0,,37015
528,2020-04-11,-53.0,3.0,,,-18.0,,37015
529,2020-03-29,-47.0,-23.0,-46.0,-46.0,-38.0,13.0,48029
530,2020-04-05,-48.0,-22.0,-61.0,-50.0,-40.0,14.0,48029
531,2020-04-11,-45.0,-10.0,-73.0,-43.0,-41.0,16.0,48029
532,2020-03-29,-25.0,-10.0,,,-32.0,,1007
533,2020-04-05,-42.0,-15.0,,,-35.0,,1007
534,2020-04-11,-42.0,-15.0,,,-19.0,,1007
535,2020-03-29,-43.0,-16.0,36.0,-27.0,-32.0,10.0,13021
536,2020-04-05,-54.0,-22.0,-3.0,-40.0,-36.0,12.0,13021
537,2020-04-11,-44.0,-3.0,-6.0,-31.0,-30.0,11.0,13021
538,2020-03-29,-41.0,-15.0,,,-32.0,,22013
539,2020-04-05,-44.0,-8.0,,,-34.0,,22013
540,2020-04-11,-44.0,-8.0,,,-40.0,,22013
541,2020-03-29,-51.0,-7.0,,-13.0,-28.0,,30003
542,2020-04-05,-31.0,-7.0,,-19.0,-31.0,,30003
543,2020-04-11,-31.0,-7.0,,-20.0,-38.0,,30003
544,2020-03-29,-35.0,-7.0,,,-29.0,,56003
545,2020-04-05,-37.0,-7.0,,,-27.0,,56003
546,2020-04-11,-37.0,-7.0,,,-34.0,,56003
547,2020-03-29,,,,,-35.0,,27011
548,2020-04-05,,,,,-46.0,,27011
549,2020-04-11,,,,,-35.0,,27011
550,2020-03-29,-21.0,-13.0,,,-38.0,14.0,16011
551,2020-04-05,-22.0,-5.0,,,-33.0,15.0,16011
552,2020-04-11,-31.0,2.0,,,-24.0,13.0,16011
553,2020-03-29,-46.0,-23.0,11.0,-14.0,-30.0,10.0,19013
554,2020-04-05,-43.0,-9.0,-25.0,-5.0,-30.0,8.0,19013
555,2020-04-11,-47.0,-3.0,-15.0,-14.0,-30.0,12.0,19013
556,2020-03-29,-51.0,-17.0,,,-24.0,,18009
557,2020-04-05,-53.0,-7.0,,,-24.0,,18009
558,2020-04-11,-53.0,-7.0,,,-17.0,,18009
559,2020-03-29,-14.0,5.0,-27.0,,-21.0,12.0,37017
560,2020-04-05,-23.0,-4.0,-27.0,,-28.0,12.0,37017
561,2020-04-11,-23.0,6.0,-27.0,,-25.0,12.0,37017
562,2020-03-29,-83.0,-48.0,,-49.0,-62.0,,16013
563,2020-04-05,-84.0,-50.0,,-59.0,-65.0,,16013
564,2020-04-11,-84.0,-50.0,,-57.0,-64.0,,16013
565,2020-03-29,,,,,-41.0,,30005
566,2020-04-05,,,,,-46.0,,30005
567,2020-04-11,,,,,-51.0,,30005
568,2020-03-29,-12.0,-1.0,,,-23.0,,40011
569,2020-04-05,-30.0,-4.0,,,-30.0,,40011
570,2020-04-11,-30.0,-4.0,,,-36.0,,40011
571,2020-03-29,-50.0,-16.0,-36.0,-25.0,-31.0,9.0,42013
572,2020-04-05,-52.0,-16.0,-36.0,-20.0,-33.0,9.0,42013
573,2020-04-11,-51.0,-6.0,-36.0,-35.0,-34.0,12.0,42013
574,2020-03-29,-41.0,-10.0,-50.0,,-39.0,,48031
575,2020-04-05,-67.0,-20.0,-56.0,,-35.0,,48031
576,2020-04-11,-67.0,-20.0,-71.0,,-35.0,,48031
577,2020-03-29,,,,-19.0,-32.0,,51021
578,2020-04-05,,,,-30.0,-27.0,,51021
579,2020-04-11,,,,-32.0,-49.0,,51021
580,2020-03-29,-31.0,-8.0,,,-37.0,,13023
581,2020-04-05,-46.0,8.0,,,-40.0,,13023
582,2020-04-11,-46.0,8.0,,,-52.0,,13023
583,2020-03-29,-23.0,18.0,,,-29.0,,47007
584,2020-04-05,-7.0,18.0,,,-40.0,,47007
585,2020-04-11,-7.0,18.0,,,-48.0,,47007
586,2020-03-29,-36.0,-2.0,,,-29.0,15.0,1009
587,2020-04-05,-49.0,-17.0,,,-33.0,14.0,1009
588,2020-04-11,-20.0,18.0,,,-24.0,20.0,1009
589,2020-03-29,-35.0,-4.0,35.0,-79.0,-39.0,9.0,47009
590,2020-04-05,-46.0,-7.0,22.0,-82.0,-44.0,10.0,47009
591,2020-04-11,-33.0,8.0,65.0,-78.0,-37.0,9.0,47009
592,2020-03-29,-65.0,-38.0,-40.0,,-35.0,20.0,27013
593,2020-04-05,-54.0,-25.0,-26.0,,-33.0,26.0,27013
594,2020-04-11,-57.0,-10.0,-26.0,,-32.0,23.0,27013
595,2020-03-29,-62.0,,-50.0,,-48.0,,16015
596,2020-04-05,-57.0,,-12.0,,-50.0,,16015
597,2020-04-11,-57.0,,-12.0,,-50.0,,16015
598,2020-03-29,-15.0,1.0,,,-24.0,,28011
599,2020-04-05,-29.0,-16.0,,,-33.0,,28011
600,2020-04-11,-29.0,-16.0,,,-24.0,,28011
601,2020-03-29,-50.0,-18.0,,,-35.0,,29017
602,2020-04-05,-50.0,-9.0,,,-39.0,,29017
603,2020-04-11,-50.0,-9.0,,,-45.0,,29017
604,2020-03-29,,,,,-27.0,,46009
605,2020-04-05,,,,,-32.0,,46009
606,2020-04-11,,,,,-43.0,,46009
607,2020-03-29,-36.0,-2.0,,-5.0,-21.0,,17005
608,2020-04-05,-39.0,2.0,,-22.0,-26.0,,17005
609,2020-04-11,-39.0,2.0,,-18.0,-18.0,,17005
610,2020-03-29,-40.0,-34.0,-22.0,,-38.0,14.0,16017
611,2020-04-05,-42.0,-32.0,-22.0,,-42.0,16.0,16017
612,2020-04-11,-32.0,-32.0,-22.0,,-33.0,12.0,16017
613,2020-03-29,-38.0,-11.0,59.0,-21.0,-34.0,9.0,16019
614,2020-04-05,-38.0,-7.0,34.0,-28.0,-37.0,9.0,16019
615,2020-04-11,-41.0,-2.0,16.0,-28.0,-28.0,11.0,16019
616,2020-03-29,-25.0,-17.0,,,-32.0,14.0,5009
617,2020-04-05,-36.0,-12.0,,,-37.0,17.0,5009
618,2020-04-11,-30.0,5.0,,,-35.0,16.0,5009
619,2020-03-29,-32.0,-21.0,,,-22.0,14.0,19015
620,2020-04-05,-28.0,-21.0,,,-28.0,14.0,19015
621,2020-04-11,-28.0,-21.0,,,-17.0,14.0,19015
622,2020-03-29,-41.0,-23.0,,-65.0,-38.0,21.0,17007
623,2020-04-05,-36.0,-6.0,,-59.0,-35.0,20.0,17007
624,2020-04-11,-22.0,-6.0,,-45.0,-39.0,23.0,17007
625,2020-03-29,-51.0,-28.0,,-19.0,-39.0,26.0,18011
626,2020-04-05,-50.0,-24.0,,-25.0,-39.0,24.0,18011
627,2020-04-11,-39.0,-6.0,,-26.0,-35.0,27.0,18011
628,2020-03-29,-44.0,-16.0,53.0,-54.0,-37.0,9.0,21015
629,2020-04-05,-49.0,-20.0,47.0,-60.0,-35.0,11.0,21015
630,2020-04-11,-46.0,-5.0,31.0,-58.0,-39.0,12.0,21015
631,2020-03-29,-55.0,-18.0,65.0,-58.0,-36.0,10.0,29019
632,2020-04-05,-52.0,6.0,22.0,-56.0,-35.0,11.0,29019
633,2020-04-11,-54.0,11.0,-13.0,-61.0,-34.0,12.0,29019
634,2020-03-29,-40.0,-13.0,,,-20.0,,54005
635,2020-04-05,-40.0,8.0,,,-22.0,,54005
636,2020-04-11,-40.0,8.0,,,-28.0,,54005
637,2020-03-29,-26.0,0.0,,,-17.0,,48035
638,2020-04-05,-37.0,-7.0,,,-36.0,,48035
639,2020-04-11,-37.0,-7.0,,,-16.0,,48035
640,2020-03-29,-49.0,-19.0,4.0,-30.0,-37.0,12.0,22015
641,2020-04-05,-52.0,-15.0,-8.0,-47.0,-39.0,13.0,22015
642,2020-04-11,-57.0,-8.0,-13.0,-53.0,-41.0,15.0,22015
643,2020-03-29,-59.0,-11.0,,-20.0,-44.0,14.0,51023
644,2020-04-05,-58.0,-18.0,,-43.0,-43.0,14.0,51023
645,2020-04-11,-58.0,-18.0,,-31.0,-34.0,14.0,51023
646,2020-03-29,-39.0,,,,-35.0,,38009
647,2020-04-05,-34.0,,,,-38.0,,38009
648,2020-04-11,-34.0,,,,-51.0,,38009
649,2020-03-29,-59.0,-32.0,-7.0,-44.0,-47.0,15.0,8013
650,2020-04-05,-55.0,-30.0,23.0,-42.0,-47.0,15.0,8013
651,2020-04-11,-53.0,-15.0,11.0,-42.0,-45.0,16.0,8013
652,2020-03-29,-23.0,-9.0,,,-18.0,,16021
653,2020-04-05,-29.0,-4.0,,,-25.0,,16021
654,2020-04-11,-29.0,-4.0,,,-25.0,,16021
655,2020-03-29,-38.0,-21.0,,,-29.0,,20011
656,2020-04-05,-37.0,-15.0,,,-37.0,,20011
657,2020-04-11,-37.0,-15.0,,,-24.0,,20011
658,2020-03-29,-19.0,-25.0,,,-29.0,,21017
659,2020-04-05,-17.0,-13.0,,,-35.0,,21017
660,2020-04-11,-17.0,-13.0,,,-25.0,,21017
661,2020-03-29,-44.0,-20.0,-11.0,-18.0,-32.0,10.0,48037
662,2020-04-05,-45.0,-13.0,-26.0,-24.0,-30.0,11.0,48037
663,2020-04-11,-47.0,-12.0,-29.0,-39.0,-30.0,13.0,48037
664,2020-03-29,-20.0,-7.0,,,-14.0,,31013
665,2020-04-05,-28.0,-2.0,,,-9.0,,31013
666,2020-04-11,-28.0,-2.0,,,-13.0,,31013
667,2020-03-29,-28.0,-24.0,13.0,-5.0,-36.0,15.0,49003
668,2020-04-05,-32.0,-16.0,13.0,-13.0,-31.0,16.0,49003
669,2020-04-11,-23.0,-7.0,13.0,-17.0,-22.0,16.0,49003
670,2020-03-29,-44.0,-11.0,,-18.0,-27.0,15.0,21019
671,2020-04-05,-47.0,-8.0,,-24.0,-30.0,14.0,21019
672,2020-04-11,-48.0,1.0,,-40.0,-30.0,13.0,21019
673,2020-03-29,-40.0,-15.0,,,-38.0,,21021
674,2020-04-05,-37.0,-11.0,,,-42.0,,21021
675,2020-04-11,-41.0,-11.0,,,-28.0,,21021
676,2020-03-29,,,,,-33.0,,21023
677,2020-04-05,,,,,-29.0,,21023
678,2020-04-11,,,,,-47.0,,21023
679,2020-03-29,-26.0,0.0,,,-26.0,0.0,12007
680,2020-04-05,-45.0,-3.0,,,-38.0,0.0,12007
681,2020-04-11,-27.0,21.0,,,-26.0,0.0,12007
682,2020-03-29,-37.0,-14.0,,,-19.0,17.0,42015
683,2020-04-05,-37.0,-11.0,,,-19.0,20.0,42015
684,2020-04-11,-31.0,10.0,,,-18.0,22.0,42015
685,2020-03-29,-28.0,-17.0,,,-37.0,,5011
686,2020-04-05,-40.0,-7.0,,,-33.0,,5011
687,2020-04-11,-40.0,-7.0,,,-42.0,,5011
688,2020-03-29,-34.0,-6.0,,-18.0,-24.0,9.0,47011
689,2020-04-05,-44.0,-5.0,,-27.0,-30.0,10.0,47011
690,2020-04-11,-37.0,6.0,,-30.0,-34.0,9.0,47011
691,2020-03-29,-52.0,-36.0,,,-28.0,22.0,26023
692,2020-04-05,-46.0,-20.0,,,-35.0,20.0,26023
693,2020-04-11,-55.0,-10.0,,,-40.0,21.0,26023
694,2020-03-29,-27.0,-4.0,,,-28.0,,13025
695,2020-04-05,-69.0,-7.0,,,-28.0,,13025
696,2020-04-11,-69.0,-7.0,,,-27.0,,13025
697,2020-03-29,-31.0,,,-30.0,-38.0,,54007
698,2020-04-05,-41.0,,,-36.0,-34.0,,54007
699,2020-04-11,-41.0,,,-45.0,-47.0,,54007
700,2020-03-29,-39.0,-21.0,9.0,-24.0,-30.0,13.0,48039
701,2020-04-05,-41.0,-19.0,-12.0,-26.0,-33.0,13.0,48039
702,2020-04-11,-36.0,-8.0,-23.0,-28.0,-32.0,15.0,48039
703,2020-03-29,-50.0,-28.0,-37.0,-60.0,-39.0,14.0,48041
704,2020-04-05,-51.0,-29.0,-49.0,-67.0,-42.0,16.0,48041
705,2020-04-11,-47.0,-21.0,-30.0,-64.0,-35.0,15.0,48041
706,2020-03-29,-14.0,,,,-33.0,,21025
707,2020-04-05,-11.0,,,,-36.0,,21025
708,2020-04-11,-11.0,,,,-42.0,,21025
709,2020-03-29,-7.0,7.0,,,-21.0,,21027
710,2020-04-05,5.0,19.0,,,-29.0,,21027
711,2020-04-11,5.0,19.0,,,-31.0,,21027
712,2020-03-29,-36.0,-24.0,,,-34.0,-1.0,19017
713,2020-04-05,-32.0,-12.0,,,-31.0,-1.0,19017
714,2020-04-11,-32.0,-12.0,,,-31.0,-1.0,19017
715,2020-03-29,-44.0,-22.0,-26.0,-37.0,-38.0,11.0,12009
716,2020-04-05,-56.0,-36.0,-67.0,-55.0,-45.0,14.0,12009
717,2020-04-11,-44.0,-17.0,-32.0,-46.0,-38.0,13.0,12009
718,2020-03-29,-52.0,-37.0,,,-28.0,,48043
719,2020-04-05,-52.0,-43.0,,,-39.0,,48043
720,2020-04-11,-52.0,-43.0,,,-50.0,,48043
721,2020-03-29,-54.0,-32.0,-44.0,-54.0,-35.0,13.0,25005
722,2020-04-05,-47.0,-23.0,43.0,-31.0,-35.0,12.0,25005
723,2020-04-11,-40.0,0.0,49.0,-33.0,-38.0,14.0,25005
724,2020-03-29,-61.0,-45.0,,,-37.0,22.0,44001
725,2020-04-05,-50.0,-36.0,,,-34.0,22.0,44001
726,2020-04-11,-47.0,-36.0,,,-39.0,22.0,44001
727,2020-03-29,-62.0,-3.0,,,-33.0,,30007
728,2020-04-05,-67.0,-5.0,,,-41.0,,30007
729,2020-04-11,-67.0,-5.0,,,-43.0,,30007
730,2020-03-29,-64.0,-30.0,-51.0,-55.0,-50.0,16.0,36005
731,2020-04-05,-58.0,-22.0,-27.0,-51.0,-52.0,16.0,36005
732,2020-04-11,-61.0,-12.0,-20.0,-48.0,-52.0,19.0,36005
733,2020-03-29,-31.0,-10.0,,,-24.0,,54009
734,2020-04-05,-38.0,-4.0,,,-30.0,,54009
735,2020-04-11,-35.0,-4.0,,,-32.0,,54009
736,2020-03-29,-44.0,-21.0,,,-30.0,21.0,46011
737,2020-04-05,-47.0,-27.0,,,-31.0,22.0,46011
738,2020-04-11,-39.0,-27.0,,,-28.0,22.0,46011
739,2020-03-29,-38.0,-5.0,,,-23.0,,13027
740,2020-04-05,-50.0,-16.0,,,-36.0,,13027
741,2020-04-11,-50.0,-16.0,,,-18.0,,13027
742,2020-03-29,-53.0,-14.0,,-43.0,-31.0,,48047
743,2020-04-05,-55.0,-9.0,,-42.0,-33.0,,48047
744,2020-04-11,-55.0,-9.0,,-55.0,-44.0,,48047
745,2020-03-29,-51.0,-27.0,5.0,-43.0,-34.0,11.0,36007
746,2020-04-05,-47.0,-23.0,74.0,-46.0,-35.0,10.0,36007
747,2020-04-11,-50.0,5.0,40.0,-38.0,-36.0,13.0,36007
748,2020-03-29,-52.0,-28.0,-62.0,-72.0,-42.0,16.0,12011
749,2020-04-05,-56.0,-30.0,-69.0,-77.0,-45.0,18.0,12011
750,2020-04-11,-52.0,-23.0,-69.0,-75.0,-43.0,20.0,12011
751,2020-03-29,-68.0,-4.0,,,-37.0,,18013
752,2020-04-05,-70.0,-20.0,,,-42.0,,18013
753,2020-04-11,-70.0,-20.0,,,-39.0,,18013
754,2020-03-29,8.0,0.0,,,-20.0,,20013
755,2020-04-05,-18.0,-13.0,,,-31.0,,20013
756,2020-04-11,-18.0,-13.0,,,-35.0,,20013
757,2020-03-29,-31.0,-39.0,,,-19.0,9.0,27015
758,2020-04-05,-20.0,-21.0,,,-21.0,9.0,27015
759,2020-04-11,-29.0,-21.0,,,-16.0,9.0,27015
760,2020-03-29,-30.0,-17.0,,,-25.0,19.0,39015
761,2020-04-05,-33.0,-9.0,,,-24.0,17.0,39015
762,2020-04-11,-31.0,10.0,,,-24.0,19.0,39015
763,2020-03-29,-30.0,-10.0,,,-23.0,17.0,46013
764,2020-04-05,-38.0,-12.0,,,-24.0,21.0,46013
765,2020-04-11,-38.0,-12.0,,,-29.0,20.0,46013
766,2020-03-29,-34.0,-18.0,,,-21.0,12.0,48049
767,2020-04-05,-42.0,-21.0,,,-28.0,18.0,48049
768,2020-04-11,-37.0,-6.0,,,-23.0,16.0,48049
769,2020-03-29,-56.0,-31.0,-26.0,-77.0,-31.0,13.0,55009
770,2020-04-05,-49.0,-21.0,123.0,-74.0,-31.0,10.0,55009
771,2020-04-11,-50.0,-1.0,106.0,-71.0,-36.0,13.0,55009
772,2020-03-29,-51.0,,,,-32.0,,46015
773,2020-04-05,-55.0,,,,-30.0,,46015
774,2020-04-11,-55.0,,,,-41.0,,46015
775,2020-03-29,-27.0,-11.0,26.0,-33.0,-33.0,8.0,37019
776,2020-04-05,-38.0,-17.0,12.0,-51.0,-36.0,9.0,37019
777,2020-04-11,-32.0,-3.0,-12.0,-62.0,-32.0,10.0,37019
778,2020-03-29,-37.0,,,-50.0,-11.0,,51025
779,2020-04-05,-42.0,,,-63.0,-13.0,,51025
780,2020-04-11,-42.0,,,-57.0,-20.0,,51025
781,2020-03-29,-45.0,-19.0,-9.0,-29.0,-36.0,18.0,13029
782,2020-04-05,-55.0,-24.0,-32.0,-43.0,-36.0,20.0,13029
783,2020-04-11,-44.0,-2.0,-19.0,-39.0,-36.0,24.0,13029
784,2020-03-29,-30.0,-25.0,,-21.0,-34.0,15.0,40013
785,2020-04-05,-37.0,-20.0,,-30.0,-35.0,18.0,40013
786,2020-04-11,-36.0,-19.0,,-38.0,-31.0,16.0,40013
787,2020-03-29,-39.0,-13.0,,,-23.0,,19019
788,2020-04-05,-29.0,0.0,,,-25.0,,19019
789,2020-04-11,-29.0,0.0,,,-17.0,,19019
790,2020-03-29,-29.0,2.0,,-5.0,-22.0,7.0,29021
791,2020-04-05,-28.0,10.0,,-9.0,-22.0,7.0,29021
792,2020-04-11,-39.0,21.0,,-17.0,-30.0,10.0,29021
793,2020-03-29,-18.0,6.0,,,-29.0,,51027
794,2020-04-05,-26.0,0.0,,,-30.0,,51027
795,2020-04-11,-26.0,0.0,,,-43.0,,51027
796,2020-03-29,-7.0,-3.0,,,-22.0,,51029
797,2020-04-05,-16.0,-12.0,,,-20.0,,51029
798,2020-04-11,-16.0,-12.0,,,-42.0,,51029
799,2020-03-29,-52.0,-36.0,-8.0,-51.0,-40.0,14.0,42017
800,2020-04-05,-51.0,-32.0,102.0,-46.0,-40.0,13.0,42017
801,2020-04-11,-47.0,-24.0,54.0,-44.0,-41.0,16.0,42017
802,2020-03-29,-28.0,-6.0,,,-13.0,,19021
803,2020-04-05,-31.0,-15.0,,,-16.0,,19021
804,2020-04-11,-31.0,-15.0,,,-17.0,,19021
805,2020-03-29,-39.0,-16.0,,-3.0,-28.0,17.0,31019
806,2020-04-05,-47.0,-17.0,,-17.0,-30.0,19.0,31019
807,2020-04-11,-53.0,-8.0,,-17.0,-33.0,21.0,31019
808,2020-03-29,-74.0,-12.0,,,-26.0,,55011
809,2020-04-05,-48.0,-12.0,,,-37.0,,55011
810,2020-04-11,-48.0,-12.0,,,-33.0,,55011
811,2020-03-29,-36.0,-10.0,,-26.0,-35.0,18.0,21029
812,2020-04-05,-37.0,-6.0,,-29.0,-35.0,18.0,21029
813,2020-04-11,-35.0,8.0,,-31.0,-32.0,21.0,21029
814,2020-03-29,-41.0,-12.0,,,-35.0,9.0,13031
815,2020-04-05,-51.0,-26.0,-31.0,,-40.0,19.0,13031
816,2020-04-11,-42.0,-14.0,-31.0,,-31.0,21.0,13031
817,2020-03-29,-37.0,-13.0,,,-24.0,,1011
818,2020-04-05,-22.0,-27.0,,,-29.0,,1011
819,2020-04-11,-22.0,-27.0,,,-33.0,,1011
820,2020-03-29,-60.0,-30.0,-9.0,-70.0,-45.0,13.0,37021
821,2020-04-05,-58.0,-27.0,-15.0,-77.0,-47.0,12.0,37021
822,2020-04-11,-58.0,-18.0,7.0,-66.0,-43.0,12.0,37021
823,2020-03-29,-43.0,-9.0,,,-25.0,3.0,17011
824,2020-04-05,-36.0,14.0,,,-23.0,3.0,17011
825,2020-04-11,-36.0,14.0,,,-29.0,3.0,17011
826,2020-03-29,-24.0,-7.0,-23.0,,-14.0,,13033
827,2020-04-05,-35.0,-17.0,-2.0,,-26.0,,13033
