FIPS,03/29/20_grocery,03/29/20_parks,03/29/20_residential,03/29/20_transit,03/29/20_workplaces,03/29/20retail,04/05/20_grocery,04/05/20_parks,04/05/20_residential,04/05/20_transit,04/05/20_workplaces,04/05/20retail,04/11/20_grocery,04/11/20_parks,04/11/20_residential,04/11/20_transit,04/11/20_workplaces,04/11/20retail
48395,-16.0,,,-32.0,-16.0,-38.0,-25.0,,,-37.0,-25.0,-52.0,-25.0,,,-47.0,-10.0,-52.0
48397,-25.0,,25.0,-21.0,-40.0,-45.0,-27.0,,27.0,-26.0,-40.0,-47.0,-10.0,,26.0,-40.0,-38.0,-46.0
48399,-5.0,,,,-22.0,-23.0,-17.0,,,,-28.0,-25.0,-17.0,,,,-37.0,-25.0
48401,-7.0,,13.0,,-26.0,-24.0,-7.0,,16.0,,-32.0,-30.0,6.0,,19.0,,-20.0,-24.0
48403,13.0,,,,-34.0,-17.0,-2.0,,,,-28.0,-35.0,-2.0,,,,-40.0,-35.0
48405,-9.0,,,,-34.0,-62.0,-14.0,,,,-39.0,-64.0,-14.0,,,,-48.0,-64.0
48407,7.0,-42.0,5.0,,-29.0,-31.0,3.0,-40.0,5.0,,-30.0,-51.0,3.0,-40.0,5.0,,-27.0,-51.0
48409,-23.0,-30.0,12.0,-33.0,-24.0,-38.0,-22.0,-33.0,17.0,-51.0,-24.0,-38.0,-13.0,-44.0,13.0,-32.0,-27.0,-32.0
48411,,,,,,-12.0,,,,,,-32.0,,,,,,-32.0
48415,-21.0,,,,-18.0,-32.0,-20.0,,,,-18.0,-26.0,-20.0,,,,-26.0,-26.0
48419,-3.0,,,,-27.0,-29.0,-19.0,,,,-32.0,-46.0,-19.0,,,,-21.0,-46.0
48421,,,,0.0,,,,,,-16.0,,,,,,-25.0,,
48423,-28.0,-21.0,13.0,-36.0,-34.0,-52.0,-18.0,-40.0,13.0,-40.0,-37.0,-47.0,-12.0,-45.0,14.0,-37.0,-31.0,-46.0
48425,-6.0,,,,-34.0,-37.0,-22.0,,,,-38.0,-59.0,-22.0,,,,-48.0,-59.0
48427,-31.0,-57.0,25.0,,-29.0,-54.0,-37.0,-60.0,23.0,,-33.0,-54.0,-20.0,-68.0,28.0,,-26.0,-42.0
48429,,,,,-19.0,-32.0,,,,,-24.0,-34.0,,,,,-39.0,-34.0
48435,-29.0,,,,,-53.0,-27.0,,,,,-66.0,-27.0,,,,,-66.0
48437,-4.0,,,,-29.0,,-2.0,,,,-31.0,,-2.0,,,,-38.0,
48439,-20.0,-16.0,13.0,-71.0,-36.0,-48.0,-20.0,-42.0,14.0,-74.0,-39.0,-51.0,-9.0,-40.0,17.0,-72.0,-39.0,-48.0
48441,-14.0,,9.0,-7.0,-25.0,-34.0,-21.0,-54.0,11.0,-21.0,-31.0,-43.0,-10.0,-35.0,13.0,-19.0,-31.0,-42.0
48445,-19.0,,,,-14.0,-18.0,-27.0,,,,-32.0,-30.0,-27.0,,,,-14.0,-30.0
48449,2.0,,11.0,,-21.0,-28.0,-10.0,,14.0,,-24.0,-38.0,6.0,,13.0,,-21.0,-37.0
48451,-18.0,18.0,10.0,,-26.0,-46.0,-22.0,-29.0,12.0,,-31.0,-53.0,-13.0,-50.0,14.0,,-33.0,-51.0
48453,-29.0,-19.0,15.0,-72.0,-44.0,-54.0,-30.0,-44.0,16.0,-74.0,-46.0,-56.0,-24.0,-63.0,19.0,-69.0,-44.0,-56.0
48455,9.0,,,,-26.0,-42.0,-10.0,,,,-43.0,-56.0,-10.0,,,,-30.0,-56.0
48457,11.0,,,,-32.0,-45.0,5.0,,,,-32.0,-32.0,5.0,,,,-21.0,-32.0
48459,2.0,,15.0,,-31.0,-24.0,4.0,,18.0,,-35.0,-33.0,4.0,,14.0,,-32.0,-25.0
48461,-21.0,,,,,,-25.0,,,,,,-25.0,,,,-49.0,
48463,-31.0,,,,-28.0,-43.0,-36.0,-63.0,,,-26.0,-44.0,-23.0,-63.0,,,-25.0,-35.0
48465,-35.0,-53.0,21.0,,-32.0,-55.0,-32.0,-65.0,23.0,,-35.0,-50.0,-21.0,-35.0,24.0,,-27.0,-48.0
48467,-16.0,7.0,13.0,-18.0,-25.0,-33.0,-17.0,-9.0,17.0,-33.0,-34.0,-42.0,-13.0,-29.0,17.0,-44.0,-28.0,-44.0
48469,-23.0,-39.0,10.0,-49.0,-27.0,-41.0,-27.0,-63.0,13.0,-59.0,-32.0,-50.0,-18.0,-63.0,15.0,-40.0,-33.0,-47.0
48471,-17.0,-1.0,15.0,-42.0,-27.0,-42.0,-19.0,-33.0,17.0,-47.0,-34.0,-44.0,-7.0,-39.0,15.0,-42.0,-32.0,-43.0
48473,-22.0,,20.0,-22.0,-33.0,-30.0,-16.0,,23.0,-28.0,-37.0,-49.0,-5.0,,26.0,-36.0,-32.0,-48.0
48475,-16.0,,,35.0,-15.0,-34.0,-17.0,,,71.0,-18.0,-33.0,-29.0,,,22.0,-24.0,-33.0
48477,-14.0,,-2.0,,-27.0,-25.0,-16.0,,-2.0,,-29.0,-40.0,-14.0,,-2.0,,-28.0,-34.0
48479,-38.0,-78.0,16.0,-43.0,-35.0,-55.0,-42.0,-72.0,17.0,-48.0,-40.0,-61.0,-30.0,-78.0,20.0,-43.0,-37.0,-55.0
48481,-36.0,,15.0,-36.0,-20.0,-25.0,-38.0,,16.0,-47.0,-23.0,-29.0,-29.0,,15.0,-44.0,-25.0,-27.0
48483,,,,,,-41.0,,,,,,-41.0,,,,,,-41.0
48485,-30.0,-11.0,11.0,-24.0,-32.0,-50.0,-23.0,-23.0,11.0,-20.0,-35.0,-45.0,-9.0,-17.0,14.0,-33.0,-34.0,-44.0
48487,-12.0,,,-17.0,-9.0,-20.0,-15.0,,,-32.0,-16.0,-23.0,-15.0,,,-40.0,-16.0,-23.0
48489,-36.0,,,,-34.0,-51.0,-38.0,,,,-34.0,-58.0,-38.0,,,,-26.0,-58.0
48491,-29.0,-14.0,14.0,-41.0,-43.0,-49.0,-31.0,-36.0,15.0,-53.0,-45.0,-53.0,-21.0,-52.0,18.0,-53.0,-42.0,-51.0
48493,-55.0,-20.0,19.0,,-32.0,-33.0,-52.0,-49.0,23.0,,-37.0,-35.0,-42.0,-40.0,24.0,,-32.0,-30.0
48495,-23.0,,,75.0,-14.0,-29.0,-25.0,,,51.0,-12.0,-30.0,-32.0,,,0.0,-20.0,-30.0
48497,-11.0,8.0,15.0,-16.0,-31.0,-27.0,-17.0,-46.0,19.0,-24.0,-37.0,-39.0,-10.0,-37.0,17.0,-40.0,-26.0,-35.0
48499,7.0,,12.0,,-28.0,-21.0,-11.0,,16.0,,-37.0,-38.0,-1.0,,17.0,,-28.0,-33.0
48501,-12.0,,,,-30.0,-39.0,-12.0,,,,-33.0,-34.0,-12.0,,,,-51.0,-34.0
48503,-4.0,,,,-28.0,-18.0,43.0,,,,-32.0,-60.0,43.0,,,,-34.0,-60.0
48505,-19.0,,,,-44.0,-42.0,-30.0,,,,-40.0,-55.0,-30.0,,,,-49.0,-55.0
48507,-25.0,,,,-31.0,-49.0,-16.0,,,,-33.0,-51.0,-16.0,,,,-47.0,-51.0
49001,,,,-26.0,-23.0,-58.0,,,,-15.0,-28.0,-63.0,,,,-24.0,-32.0,-63.0
49003,-24.0,13.0,15.0,-5.0,-36.0,-28.0,-16.0,13.0,16.0,-13.0,-31.0,-32.0,-7.0,13.0,16.0,-17.0,-22.0,-23.0
49005,-3.0,66.0,10.0,-7.0,-39.0,-33.0,-5.0,63.0,10.0,-10.0,-39.0,-35.0,9.0,47.0,11.0,8.0,-30.0,-36.0
49007,2.0,,,,-30.0,-22.0,-13.0,,,,-25.0,-21.0,-13.0,,,,-24.0,-26.0
49011,-1.0,48.0,10.0,-15.0,-41.0,-39.0,-2.0,23.0,11.0,-24.0,-45.0,-42.0,2.0,24.0,12.0,-18.0,-33.0,-39.0
49013,1.0,,,,-11.0,-25.0,12.0,,,,-38.0,-25.0,12.0,,,,-22.0,-25.0
49015,6.0,,,,-16.0,-45.0,2.0,,,,-32.0,-55.0,2.0,,,,-45.0,-55.0
49017,,13.0,,,,,,11.0,,,,,,-4.0,,,,
49019,-1.0,-18.0,,,-22.0,-48.0,-2.0,-34.0,,,-34.0,-54.0,-2.0,-20.0,,,-29.0,-54.0
49021,-49.0,,16.0,-16.0,-38.0,-43.0,-14.0,,14.0,-23.0,-41.0,-40.0,-13.0,,15.0,-22.0,-32.0,-36.0
49023,-15.0,,,-13.0,-23.0,-32.0,-15.0,,,-32.0,-28.0,-25.0,-15.0,,,-29.0,-28.0,-25.0
49025,-6.0,21.0,,,-33.0,-25.0,-15.0,13.0,,,-37.0,-31.0,-15.0,-10.0,,,-39.0,-31.0
49027,72.0,,,,-14.0,-23.0,67.0,,,,-2.0,-16.0,67.0,,,,-2.0,-16.0
49029,-13.0,,,,-42.0,-31.0,-2.0,,,,-50.0,-68.0,-2.0,,,,-52.0,-68.0
49035,-16.0,16.0,11.0,-62.0,-38.0,-46.0,-16.0,6.0,11.0,-67.0,-41.0,-47.0,-7.0,14.0,13.0,-60.0,-35.0,-48.0
49037,60.0,-7.0,,,-33.0,-21.0,34.0,-20.0,,,-41.0,-35.0,34.0,-30.0,,,-50.0,-35.0
49039,0.0,,,,-36.0,-4.0,-7.0,,,,-39.0,-9.0,-7.0,,,,-16.0,-9.0
49041,2.0,,,-9.0,-25.0,-19.0,2.0,,,-4.0,-33.0,-23.0,2.0,,,12.0,-14.0,-23.0
49043,-65.0,-47.0,6.0,-59.0,-76.0,-84.0,-63.0,-58.0,6.0,-58.0,-79.0,-85.0,-59.0,-48.0,6.0,-65.0,-70.0,-80.0
49045,-11.0,,11.0,-18.0,-30.0,-22.0,-11.0,,16.0,-26.0,-34.0,-22.0,31.0,,16.0,-13.0,-32.0,-18.0
49047,-4.0,-20.0,5.0,,-37.0,-18.0,1.0,0.0,5.0,,-28.0,-18.0,1.0,0.0,5.0,,-35.0,-31.0
49049,-11.0,54.0,11.0,13.0,-50.0,-36.0,-10.0,49.0,11.0,1.0,-52.0,-38.0,-4.0,94.0,12.0,-3.0,-37.0,-40.0
49051,-30.0,-6.0,4.0,,-60.0,-48.0,-32.0,10.0,4.0,,-63.0,-49.0,-32.0,20.0,4.0,,-54.0,-49.0
49053,-10.0,-2.0,9.0,-22.0,-39.0,-38.0,-7.0,-13.0,9.0,-34.0,-40.0,-38.0,-3.0,-9.0,9.0,-22.0,-31.0,-38.0
49057,-17.0,76.0,8.0,-8.0,-31.0,-32.0,-15.0,49.0,9.0,-6.0,-35.0,-36.0,-7.0,57.0,11.0,-16.0,-27.0,-36.0
50001,-38.0,,6.0,,-35.0,-55.0,-32.0,,6.0,,-35.0,-46.0,-32.0,,6.0,,-32.0,-46.0
50003,-29.0,-23.0,8.0,,-40.0,-62.0,-24.0,-19.0,8.0,,-42.0,-55.0,-24.0,-35.0,8.0,,-46.0,-55.0
50005,-44.0,,2.0,,-30.0,-67.0,-26.0,,2.0,,-35.0,-57.0,-29.0,,2.0,,-32.0,-57.0
50007,-53.0,-50.0,14.0,-57.0,-46.0,-61.0,-45.0,7.0,13.0,-66.0,-46.0,-59.0,-39.0,1.0,17.0,-63.0,-48.0,-57.0
50009,,,,,-37.0,,,,,,-39.0,,,,,,-42.0,
50011,-27.0,,22.0,,-28.0,-52.0,-25.0,,21.0,,-24.0,-54.0,-25.0,,21.0,,-36.0,-44.0
50013,,,,-60.0,-49.0,,,,,-63.0,-51.0,,,,,-63.0,-57.0,
50015,-45.0,,,-40.0,-58.0,-79.0,-35.0,,,-40.0,-59.0,-76.0,-35.0,,,-40.0,-63.0,-76.0
50017,-33.0,,1.0,-66.0,-31.0,-73.0,-14.0,,1.0,-66.0,-26.0,-70.0,-14.0,,1.0,-68.0,-28.0,-70.0
50019,-31.0,-46.0,0.0,,-32.0,-52.0,-15.0,-46.0,0.0,,-35.0,-58.0,-15.0,-46.0,0.0,,-37.0,-58.0
50021,-33.0,,21.0,-77.0,-47.0,-59.0,-21.0,,22.0,-84.0,-46.0,-56.0,-10.0,,23.0,-76.0,-47.0,-50.0
50023,-45.0,,23.0,,-41.0,-65.0,-35.0,,23.0,-45.0,-42.0,-61.0,-21.0,,23.0,-47.0,-43.0,-56.0
50025,-43.0,-38.0,15.0,,-47.0,-76.0,-42.0,-34.0,15.0,,-47.0,-70.0,-27.0,-36.0,15.0,,-50.0,-65.0
50027,-50.0,-63.0,22.0,-60.0,-49.0,-67.0,-47.0,-19.0,24.0,-63.0,-45.0,-60.0,-40.0,-24.0,24.0,-57.0,-43.0,-55.0
51001,-18.0,,13.0,,-26.0,-30.0,-19.0,,14.0,,-25.0,-30.0,-4.0,,14.0,,-19.0,-24.0
51003,-30.0,36.0,23.0,-55.0,-47.0,-50.0,-27.0,21.0,24.0,-67.0,-48.0,-53.0,-18.0,-2.0,25.0,-61.0,-39.0,-48.0
51005,,,,-12.0,-23.0,-32.0,,,,-20.0,-28.0,-17.0,,,,-22.0,-25.0,-17.0
51007,-18.0,,,,-35.0,-31.0,-21.0,,,,-36.0,-60.0,-21.0,,,,-43.0,-60.0
51009,-7.0,,8.0,,-23.0,-9.0,-2.0,,8.0,,-27.0,-15.0,-2.0,,8.0,,-23.0,-2.0
51011,2.0,,,,-30.0,-20.0,12.0,,,,-28.0,-21.0,12.0,,,,-20.0,-21.0
51013,-32.0,8.0,16.0,-82.0,-50.0,-62.0,-35.0,-1.0,18.0,-84.0,-55.0,-67.0,-23.0,-21.0,19.0,-81.0,-51.0,-67.0
51015,-16.0,-22.0,8.0,52.0,-22.0,-39.0,-16.0,-22.0,16.0,29.0,-25.0,-45.0,-6.0,-22.0,20.0,13.0,-27.0,-38.0
51017,,-70.0,,,,,,-69.0,,,,,,-73.0,,,,
51019,-8.0,,14.0,,-34.0,-27.0,-7.0,,17.0,,-40.0,-32.0,3.0,,20.0,,-26.0,-28.0
51021,,,,-19.0,-32.0,,,,,-30.0,-27.0,,,,,-32.0,-49.0,
51023,-11.0,,14.0,-20.0,-44.0,-59.0,-18.0,,14.0,-43.0,-43.0,-58.0,-18.0,,14.0,-31.0,-34.0,-58.0
51025,,,,-50.0,-11.0,-37.0,,,,-63.0,-13.0,-42.0,,,,-57.0,-20.0,-42.0
51027,6.0,,,,-29.0,-18.0,0.0,,,,-30.0,-26.0,0.0,,,,-43.0,-26.0
51029,-3.0,,,,-22.0,-7.0,-12.0,,,,-20.0,-16.0,-12.0,,,,-42.0,-16.0
51031,-13.0,,13.0,,-33.0,-26.0,-9.0,,15.0,,-37.0,-32.0,3.0,,18.0,,-32.0,-26.0
51033,-20.0,-70.0,17.0,-37.0,-26.0,-42.0,-21.0,-72.0,18.0,-45.0,-34.0,-47.0,-21.0,-68.0,18.0,-36.0,-23.0,-47.0
51035,12.0,,4.0,-16.0,-19.0,-15.0,7.0,,4.0,-30.0,-32.0,-19.0,7.0,,4.0,-29.0,-23.0,-19.0
51036,,,,,-34.0,,,,,,-31.0,,,,,,-41.0,
51037,20.0,,,,-28.0,-20.0,17.0,,,,-28.0,-7.0,17.0,,,,-38.0,-7.0
51041,-21.0,27.0,10.0,-19.0,-39.0,-40.0,-24.0,19.0,12.0,-28.0,-41.0,-43.0,-16.0,34.0,13.0,-37.0,-33.0,-38.0
51043,-19.0,,,,-36.0,-43.0,-21.0,,,,-45.0,-45.0,-21.0,,,,-48.0,-45.0
51045,,,,,-24.0,,,,,,-29.0,,,,,,-43.0,
51047,-12.0,,16.0,,-28.0,-33.0,-6.0,,18.0,,-35.0,-34.0,-6.0,,19.0,,-28.0,-26.0
51049,-24.0,,,,-28.0,-62.0,,,,,-35.0,-62.0,,,,,-38.0,-62.0
51051,-11.0,,,,-29.0,-14.0,-16.0,,,,-31.0,-23.0,-16.0,,,,-46.0,-23.0
51053,-29.0,,14.0,,-24.0,35.0,-26.0,,14.0,-46.0,-24.0,34.0,-26.0,,14.0,-46.0,-17.0,34.0
51057,10.0,,,,-28.0,-18.0,-8.0,,,,-21.0,-25.0,-8.0,,,,-16.0,-25.0
51059,-24.0,15.0,15.0,-46.0,-46.0,-49.0,-28.0,5.0,17.0,-48.0,-50.0,-54.0,-21.0,14.0,19.0,-50.0,-47.0,-51.0
51061,-34.0,,20.0,,-32.0,-29.0,-36.0,,23.0,,-37.0,-34.0,-27.0,,24.0,,-25.0,-29.0
51063,9.0,,,,-29.0,-32.0,6.0,,,,-34.0,-37.0,6.0,,,,-47.0,-37.0
51065,-31.0,,-1.0,,-34.0,-79.0,-34.0,,-1.0,,-38.0,-79.0,-34.0,,-1.0,,-29.0,-79.0
51067,-7.0,,13.0,,-28.0,-16.0,-7.0,,16.0,,-35.0,-24.0,2.0,,18.0,,-29.0,-24.0
51069,-26.0,-7.0,13.0,-33.0,-29.0,-37.0,-24.0,4.0,12.0,-41.0,-32.0,-42.0,-12.0,-13.0,12.0,-29.0,-29.0,-35.0
51071,0.0,,,,-16.0,-19.0,16.0,,,,-26.0,-26.0,16.0,,,,-15.0,-26.0
51073,12.0,,15.0,,-26.0,-27.0,-8.0,,16.0,,-27.0,-34.0,-8.0,,18.0,,-22.0,-24.0
51075,-22.0,,,,-38.0,-43.0,-23.0,,,,-36.0,-44.0,-23.0,,,,-23.0,-44.0
51077,,,,,-18.0,,,,,,-26.0,,,,,,-39.0,
51079,-15.0,,,,-33.0,-18.0,-18.0,,,,-33.0,-18.0,-18.0,,,,-29.0,-18.0
51081,,,,-24.0,-18.0,,,,,-44.0,-28.0,,,,,-42.0,-37.0,
51083,-11.0,,12.0,,-28.0,-24.0,-13.0,,12.0,,-25.0,-26.0,-7.0,,12.0,,-24.0,-20.0
51085,-23.0,,20.0,-25.0,-38.0,-37.0,-29.0,,13.0,-29.0,-41.0,-42.0,-14.0,,23.0,-30.0,-31.0,-34.0
51087,-22.0,28.0,11.0,-71.0,-36.0,-42.0,-24.0,7.0,12.0,-76.0,-40.0,-45.0,-16.0,36.0,13.0,-69.0,-38.0,-44.0
51089,-9.0,,11.0,,-28.0,-17.0,-13.0,,13.0,,-25.0,-25.0,3.0,,17.0,,-26.0,-20.0
51093,-11.0,,18.0,,-33.0,-26.0,-10.0,,19.0,,-32.0,-30.0,9.0,,20.0,,-24.0,-25.0
51095,-2.0,-2.0,19.0,,-47.0,-59.0,-4.0,-2.0,21.0,,-46.0,-59.0,1.0,-2.0,22.0,,-43.0,-59.0
51097,,,,,-29.0,,,,,,-34.0,,,,,,-37.0,
51099,-37.0,,0.0,-28.0,-31.0,-31.0,-38.0,,0.0,-63.0,-32.0,-38.0,-18.0,,0.0,-33.0,-30.0,-38.0
51101,-7.0,,,,-20.0,-13.0,3.0,,,,-32.0,-24.0,3.0,,,,-22.0,-24.0
51103,-2.0,,,,-25.0,-9.0,6.0,,,,-22.0,-23.0,6.0,,,,-29.0,-23.0
51105,10.0,,,,-13.0,-18.0,10.0,,,,-18.0,-34.0,10.0,,,,-16.0,-34.0
51107,-24.0,-11.0,15.0,-80.0,-44.0,-50.0,-25.0,-6.0,15.0,-84.0,-48.0,-53.0,-13.0,-16.0,17.0,-82.0,-44.0,-49.0
51109,-13.0,,17.0,,-32.0,-22.0,-22.0,,18.0,,-32.0,-19.0,-6.0,,18.0,,-25.0,-16.0
51111,-2.0,,,,-29.0,,-4.0,,,,-30.0,,-4.0,,,,-36.0,
51113,-34.0,,,,-36.0,-53.0,-27.0,,,,-38.0,-48.0,-27.0,,,,-44.0,-48.0
51115,-2.0,,,,-33.0,-64.0,2.0,,,,-31.0,-62.0,2.0,,,,-38.0,-62.0
51117,1.0,2.0,5.0,-26.0,-16.0,-23.0,4.0,2.0,5.0,-40.0,-24.0,-29.0,4.0,4.0,5.0,-38.0,-20.0,-22.0
51119,12.0,,,,-31.0,-44.0,1.0,,,,-35.0,-43.0,1.0,,,,-36.0,-43.0
51121,-18.0,,9.0,-26.0,-35.0,-53.0,-20.0,,23.0,-34.0,-43.0,-57.0,-3.0,,26.0,-27.0,-40.0,-52.0
51125,1.0,,,,-38.0,-42.0,-3.0,,,,-43.0,-53.0,-3.0,,,,-35.0,-53.0
51127,-5.0,,,-40.0,-41.0,-22.0,-10.0,,,-50.0,-35.0,-38.0,-10.0,,,-36.0,-31.0,-38.0
51131,-22.0,,,,-14.0,-32.0,-33.0,,,,-27.0,-32.0,-33.0,,,,-14.0,-32.0
51133,-18.0,,,,-24.0,-31.0,-17.0,,,,-26.0,-13.0,-17.0,,,,-29.0,-13.0
51135,38.0,,,,-11.0,-30.0,40.0,,,,-7.0,-30.0,40.0,,,,-16.0,-30.0
51137,-15.0,,11.0,,-23.0,-25.0,-13.0,,11.0,,-36.0,-25.0,4.0,,11.0,,-25.0,-21.0
51139,3.0,-17.0,,,-33.0,-14.0,-2.0,-21.0,,,-28.0,-29.0,-2.0,-29.0,,,-33.0,-29.0
51141,25.0,,,,-17.0,-18.0,19.0,,,,-32.0,-20.0,19.0,,,,-26.0,-20.0
51143,-9.0,,12.0,,-31.0,-15.0,-1.0,,13.0,,-30.0,-14.0,10.0,,17.0,,-21.0,-14.0
51145,-28.0,,8.0,,-37.0,-26.0,-32.0,,8.0,,-34.0,-35.0,-32.0,,8.0,,-34.0,-35.0
51147,-19.0,,,,-32.0,-35.0,-17.0,,,,-32.0,-39.0,-17.0,,,,-31.0,-34.0
51149,-31.0,,17.0,-32.0,-28.0,-29.0,-23.0,,18.0,-35.0,-28.0,-28.0,-8.0,,20.0,-28.0,-23.0,-25.0
51153,-22.0,30.0,13.0,-27.0,-40.0,-45.0,-24.0,1.0,15.0,-42.0,-45.0,-48.0,-18.0,35.0,16.0,-40.0,-39.0,-44.0
51155,1.0,,13.0,,-31.0,-13.0,1.0,,15.0,,-31.0,-24.0,1.0,,15.0,,-32.0,-16.0
51157,,,,,-28.0,,,,,,-30.0,,,,,,-37.0,
51159,-25.0,,,,-19.0,-34.0,-25.0,,,,-24.0,-25.0,-25.0,,,,-33.0,-25.0
51161,-15.0,,10.0,,-40.0,-29.0,-22.0,,11.0,,-41.0,-35.0,-7.0,,11.0,,-35.0,-30.0
51163,,,,-20.0,-27.0,-28.0,,,,-30.0,-30.0,-36.0,,,,-31.0,-28.0,-32.0
51165,-10.0,-7.0,9.0,-22.0,-27.0,-29.0,-18.0,-7.0,10.0,-22.0,-32.0,-40.0,-9.0,25.0,11.0,-44.0,-31.0,-33.0
51167,-14.0,,,,-15.0,-22.0,-22.0,,,,-20.0,-37.0,-22.0,,,,-19.0,-37.0
51169,-2.0,,,,-26.0,-18.0,-9.0,,,,-26.0,-24.0,-9.0,,,,-26.0,-24.0
51171,-10.0,,16.0,-22.0,-32.0,-27.0,-19.0,,17.0,-30.0,-39.0,-34.0,-5.0,,20.0,-36.0,-37.0,-29.0
51173,2.0,,4.0,,-14.0,-21.0,4.0,,4.0,-9.0,-18.0,-30.0,4.0,,4.0,-14.0,-15.0,-30.0
51175,4.0,,,,-29.0,-27.0,-1.0,,,,-39.0,-44.0,-1.0,,,,-15.0,-44.0
51177,-17.0,,10.0,,-40.0,-42.0,-20.0,,12.0,,-42.0,-46.0,-7.0,,12.0,,-33.0,-41.0
51179,-29.0,99.0,12.0,,-40.0,-32.0,-33.0,72.0,13.0,,-45.0,-34.0,-18.0,54.0,14.0,,-35.0,-26.0
51181,,,,,-36.0,,,,,,-34.0,,,,,,-46.0,
51183,18.0,,,-48.0,-17.0,-38.0,22.0,,,-59.0,-29.0,-47.0,22.0,,,-52.0,-32.0,-47.0
51185,6.0,,10.0,,-30.0,-22.0,15.0,,11.0,,-26.0,-21.0,-8.0,,11.0,,-18.0,-14.0
51187,-11.0,,18.0,,-32.0,-23.0,-11.0,,19.0,,-34.0,-31.0,-11.0,,21.0,,-30.0,-24.0
51191,-11.0,,11.0,-26.0,-24.0,-42.0,-10.0,,13.0,-28.0,-32.0,-50.0,-9.0,,18.0,-33.0,-24.0,-49.0
51193,20.0,,,,-31.0,-32.0,6.0,,,,-35.0,-41.0,6.0,,,,-26.0,-41.0
51195,4.0,,6.0,,-20.0,-11.0,1.0,,6.0,,-21.0,-14.0,-17.0,,6.0,,-27.0,-28.0
51197,-17.0,,-2.0,-4.0,-26.0,-39.0,-16.0,,-2.0,-15.0,-27.0,-43.0,-5.0,,-2.0,-24.0,-23.0,-43.0
51199,-20.0,31.0,23.0,,-43.0,-31.0,-22.0,-19.0,24.0,,-43.0,-38.0,-7.0,-15.0,26.0,,-42.0,-29.0
53001,4.0,,,-31.0,-27.0,-31.0,19.0,,,-15.0,-31.0,-38.0,19.0,,,-17.0,-31.0,-38.0
53003,,,7.0,,-31.0,-33.0,,,7.0,,-22.0,-30.0,,,7.0,,-29.0,-24.0
53005,-23.0,3.0,10.0,-12.0,-39.0,-47.0,-17.0,14.0,10.0,-8.0,-40.0,-47.0,-7.0,24.0,11.0,-20.0,-36.0,-46.0
53007,-20.0,-15.0,18.0,-27.0,-43.0,-43.0,-18.0,-20.0,19.0,-33.0,-42.0,-46.0,-13.0,-21.0,18.0,-23.0,-45.0,-48.0
53009,-27.0,-20.0,18.0,-29.0,-35.0,-42.0,-23.0,-19.0,17.0,-23.0,-38.0,-39.0,-13.0,3.0,16.0,-8.0,-34.0,-37.0
53011,-28.0,-3.0,13.0,-38.0,-41.0,-46.0,-22.0,46.0,12.0,-34.0,-41.0,-39.0,-14.0,53.0,13.0,-31.0,-38.0,-40.0
53015,-20.0,-23.0,11.0,-34.0,-35.0,-40.0,-7.0,6.0,10.0,-22.0,-35.0,-32.0,6.0,28.0,10.0,-32.0,-32.0,-31.0
53017,-19.0,,17.0,-39.0,-40.0,-53.0,-12.0,,18.0,-44.0,-44.0,-46.0,9.0,,17.0,-37.0,-39.0,-54.0
53019,,,,,-40.0,,,,,,-40.0,,,,,,-38.0,
53021,-15.0,-16.0,12.0,-59.0,-33.0,-35.0,-9.0,-16.0,12.0,-59.0,-34.0,-34.0,-1.0,-16.0,11.0,-44.0,-34.0,-32.0
53025,-8.0,10.0,8.0,-46.0,-29.0,-36.0,-3.0,17.0,9.0,-40.0,-31.0,-31.0,8.0,-1.0,9.0,-44.0,-28.0,-32.0
53027,-18.0,-16.0,14.0,-26.0,-37.0,-40.0,-10.0,-5.0,12.0,-16.0,-40.0,-33.0,-3.0,-9.0,10.0,-20.0,-39.0,-37.0
53029,-25.0,-12.0,21.0,-53.0,-42.0,-34.0,-31.0,-17.0,20.0,-52.0,-40.0,-36.0,-16.0,9.0,20.0,-45.0,-40.0,-34.0
53031,-31.0,-9.0,2.0,-58.0,-40.0,-62.0,-33.0,-13.0,2.0,-58.0,-42.0,-58.0,-33.0,-8.0,2.0,-44.0,-38.0,-58.0
53033,-30.0,0.0,15.0,-66.0,-47.0,-57.0,-29.0,-10.0,15.0,-68.0,-48.0,-56.0,-19.0,-5.0,17.0,-63.0,-48.0,-59.0
53035,-27.0,12.0,12.0,-62.0,-43.0,-45.0,-19.0,2.0,11.0,-60.0,-40.0,-42.0,-8.0,-10.0,13.0,-60.0,-39.0,-43.0
53037,-32.0,-43.0,19.0,-22.0,-45.0,-56.0,-26.0,-41.0,19.0,-23.0,-42.0,-55.0,-7.0,-26.0,18.0,-13.0,-47.0,-48.0
53039,-3.0,,,,-36.0,-56.0,-2.0,,,,-36.0,-50.0,-2.0,,,,-34.0,-50.0
53041,-21.0,-37.0,11.0,-32.0,-34.0,-49.0,-8.0,-10.0,9.0,-29.0,-35.0,-42.0,0.0,-11.0,11.0,-22.0,-30.0,-42.0
53043,,,,,-37.0,,,,,,-37.0,,,,,,-45.0,
53045,-25.0,1.0,20.0,,-38.0,-28.0,-20.0,-3.0,18.0,,-38.0,-27.0,-7.0,15.0,17.0,,-33.0,-16.0
