FIPS,Total population,Male,Female,Under 5 years,5 to 9 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),16 years and over,18 years and over,62 years and over,65 years and over,18 years and over!!Male,18 years and over!!Female,65 years and over!!Male,65 years and over!!Female,One race,Two or more races,Exclusively White,Exclusively Black or African American,Margin of Error!!Exclusively Black or African American,Exclusively American Indian and Alaska Native,Exclusively American Indian and Alaska Native!!Cherokee tribal grouping,Exclusively American Indian and Alaska Native!!Chippewa tribal grouping,Exclusively American Indian and Alaska Native!!Navajo tribal grouping,Exclusively American Indian and Alaska Native!!Sioux tribal grouping,Exclusively Asian,Exclusively Asian!!Asian Indian,Exclusively Asian!!Chinese,Exclusively Asian!!Filipino,Exclusively Asian!!Japanese,Exclusively Asian!!Korean,Exclusively Asian!!Vietnamese,Exclusively Asian!!Other Asian,Exclusively Native Hawaiian and Other Pacific Islander,Exclusively Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Exclusively Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Exclusively Native Hawaiian and Other Pacific Islander!!Samoan,Exclusively Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Exclusively Some other race,Interracial White and Black or African American,Interracial White and American Indian and Alaska Native,Interracial White and Asian,Interracial Black or African American and American Indian and Alaska Native,Total White,Total Black or African American,Total American Indian and Alaska Native,Total Asian,Total Native Hawaiian and Other Pacific Islander,Total Some other race,Hispanic or Latino (of any race),Hispanic or Latino (of any race)!!Mexican,Hispanic or Latino (of any race)!!Puerto Rican,Hispanic or Latino (of any race)!!Cuban,Hispanic or Latino (of any race)!!Other Hispanic or Latino,Not Hispanic or Latino,Not Hispanic or Latino!!White alone,Not Hispanic or Latino!!Black or African American alone,Not Hispanic or Latino!!American Indian and Alaska Native alone,Not Hispanic or Latino!!Asian alone,Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino!!Some other race alone,Not Hispanic or Latino!!Two or more races,Not Hispanic or Latino!!Interracial Two races including Some other race,"Not Hispanic or Latino!!Interracial Two races excluding Some other race, and Three or more races",Total housing units
53045,65507,33563,31944,3220,4067,4156,7062,6910,7842,5915,4697,9345,3925,1592,45.7,54199,52969,17595,14862,27490,25479,6998,7864,61069,4438,52999,815,591,1130,0,0,0,0,878,0,0,0,0,0,0,0,384,0,0,0,0,4863,339,2206,137,84,56921,1251,3493,1415,798,6104,6801,0,0,0,0,58706,52400,815,1029,878,384,0,3200,18,3182,33685
53053,891299,443778,447521,59323,61633,58433,138724,119506,110292,57422,53630,75617,34289,13351,36.4,704400,682028,155612,123257,336358,345670,55313,67944,817558,73741,652387,59853,4032,11197,685,803,0,514,59986,1926,4444,14574,3893,11766,10003,13380,13730,2041,2952,6068,2669,20405,17122,8332,20624,3669,715611,91105,28151,90922,23779,26209,99153,69035,12491,943,16684,792146,589298,58100,10491,58830,12919,1292,61216,1096,60120,351009
53057,128206,63062,65144,7809,7585,6191,17096,15849,14199,8554,9280,15776,7848,2992,41.4,103110,100229,32008,26616,49033,51196,12153,14463,124255,3951,102150,972,361,3225,0,0,0,0,3195,124,936,1028,258,289,85,475,115,0,0,0,0,14598,638,1318,1190,10,105932,1791,4631,4531,276,15164,23928,21615,292,416,1605,104278,94541,904,2120,3184,115,197,3217,206,3011,54451
53061,814901,407880,407021,51607,49801,46606,120993,116255,110788,57204,52495,68890,28962,12031,37.8,651542,630355,139020,109883,314092,316263,49304,60579,764245,50656,609055,26594,2424,6849,267,15,0,0,94095,22237,10444,13264,4741,14207,12813,16389,4557,861,265,216,3215,23095,10907,10482,13095,382,655346,40966,22371,113113,8416,31003,85109,60175,3813,1068,20053,729792,558303,25272,5834,93404,4557,2415,40007,1125,38882,313822
53063,514631,253650,260981,31566,30190,33341,77130,64847,60019,36577,30432,50548,24407,8547,37.8,413452,400578,101789,83502,196185,204393,37600,45902,489631,25000,447999,8884,1700,7317,486,0,0,69,11786,502,728,2116,1021,722,3886,2811,3143,0,0,0,0,10502,6872,6785,5131,109,471174,17328,15035,19947,5346,13056,30473,21904,1175,351,7043,484158,433271,8768,6191,11247,3078,444,21159,256,20903,219873
53067,286419,139657,146762,16513,16503,16371,43746,37054,34980,18261,19454,31417,12438,5381,38.8,232674,225038,60442,49236,108426,116612,22108,27128,268779,17640,230886,8869,1400,3392,0,0,0,0,17362,1395,2897,5305,996,2767,1638,2364,2640,399,334,564,1343,5630,4806,3733,5643,0,247587,14768,7925,24917,3867,6564,26299,17573,1597,653,6476,260120,213163,8488,3231,16859,2640,415,15324,0,15324,117860
53073,225685,111469,114216,11801,12881,23061,30059,26771,24746,13609,14756,24191,10552,4604,37.2,186211,181566,48350,39347,88952,92614,18302,21045,215229,10456,188397,2215,869,6013,0,0,0,0,10285,1532,2160,1465,254,1209,2325,1340,324,0,0,0,0,7995,2009,2342,2823,0,198523,5441,9564,14569,1576,8828,21469,16607,745,831,3286,204216,177455,2087,5471,9973,324,337,8569,101,8468,97867
53077,251446,125234,126212,20382,21303,17070,33475,29856,27382,14041,13576,20408,10195,3726,33.3,184095,176996,42578,34329,87337,89659,15640,18689,242117,9329,189035,3286,903,10696,0,0,0,0,2601,0,0,0,0,0,0,0,241,0,0,0,0,36258,1015,3080,2052,231,197520,4869,14217,5061,474,38806,125472,119731,864,116,4761,125974,107138,2583,8378,2348,241,0,5286,153,5133,89129
54003,117123,59048,58075,6881,6865,6923,15748,15146,16890,7609,7990,11700,4428,1433,39.4,94127,89892,22737,17561,44574,45318,8493,9068,112954,4169,101836,8757,1691,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,0,0,0,105931,12580,0,934,0,1664,5396,0,0,0,0,111727,98159,8650,0,771,0,166,3981,0,3981,49425
54011,93224,44918,48306,4918,4804,9005,12131,10642,10785,6103,5714,9817,5469,1698,38.3,76498,74780,20062,16984,35533,39247,7385,9599,90411,2813,84076,4272,887,330,0,0,0,0,974,0,0,0,0,0,0,0,24,0,0,0,0,735,1082,324,570,68,86335,5669,1076,1995,0,1169,1275,0,0,0,0,91949,83698,4272,330,889,24,286,2450,71,2379,46324
54033,67554,33013,34541,3411,3655,3710,7726,8207,9081,3815,5909,7572,3846,1854,42.9,55384,53552,16885,13272,25569,27983,5808,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65831,2564,0,0,0,0,728,0,0,0,0,66826,0,0,0,0,0,0,0,0,0,31765
54039,180454,87033,93421,9508,10676,9783,22328,21728,22326,14468,13287,22025,10940,4694,44.0,149196,145202,46861,37659,68612,76590,15855,21804,176249,4205,159612,13481,1160,663,0,0,0,0,2130,0,0,0,0,0,0,0,0,0,0,0,0,363,3239,460,345,0,163747,16811,1193,2566,0,433,2005,0,0,0,0,178449,158171,13286,569,2130,0,160,4133,70,4063,92334
54061,106420,55123,51297,5086,4512,16317,17748,13146,11552,4609,6003,7893,3586,1697,32.4,90787,88723,16592,13176,45665,43058,6146,7030,102928,3492,94993,3870,705,188,0,0,0,0,3553,0,0,0,0,0,0,0,0,0,0,0,0,324,1559,336,927,0,98389,5684,686,4792,0,578,2220,519,427,0,1274,104200,93626,3870,188,3553,0,47,2916,57,2859,45069
54081,74254,37430,36824,3831,3592,3965,8114,10487,8603,4201,5815,9377,4870,1245,41.8,60664,58538,19050,15492,29239,29299,7038,8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67248,7711,0,932,0,169,666,0,0,0,0,73588,0,0,0,0,0,0,0,0,0,36167
54107,84203,40763,43440,4803,4307,4621,9764,9985,10998,7106,5080,9881,5712,1597,43.4,68417,66391,20035,17190,31652,34739,7637,9553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82108,2358,568,719,0,0,1013,0,0,0,0,83190,0,0,0,0,0,0,0,0,0,40294
55009,263378,131002,132376,16835,17065,17165,33741,33289,34987,18148,16436,23038,12199,4135,38.1,207973,200674,48570,39372,98959,101715,17727,21645,254253,9125,227653,7080,1270,5931,0,0,0,0,8374,0,0,0,0,0,0,0,259,0,0,0,0,4956,3330,3226,1304,25,236383,10903,9481,9907,259,5837,23059,18085,1411,0,3563,240319,212389,6660,5578,8315,213,0,7164,0,7164,110382
55025,542364,268975,273389,30590,28284,55217,85908,72416,63563,32667,30053,45480,20416,9041,35.3,444373,431493,91293,74937,212892,218601,33542,41395,523162,19202,455648,28565,2220,2407,0,0,0,0,31998,8165,10049,649,1901,1848,1281,8105,169,0,0,0,0,4375,6904,1977,6658,540,472861,37197,5599,39508,600,6540,34847,19411,3902,2177,9357,507517,429126,27575,2407,31582,169,836,15822,947,14875,236932
55027,87847,45847,42000,3734,4229,4473,10503,11706,12354,7558,6735,8632,4318,2621,43.0,72499,70466,18868,15571,37104,33362,7030,8541,86778,1069,81092,2812,281,292,0,0,0,0,789,0,0,0,0,0,0,0,39,0,0,0,0,1754,450,375,131,2,82159,3264,669,920,0,1865,4301,0,0,0,0,83546,78723,2794,292,680,39,60,958,0,958,37912
55035,104534,52101,52433,6016,5391,13957,13479,11497,11080,6644,5743,9766,5093,1830,34.5,86017,83552,20247,16689,40979,42573,7513,9176,102144,2390,95986,661,373,58,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,98376,1998,0,6049,0,0,2672,0,0,0,0,101862,93596,661,58,5320,0,0,2227,145,2082,44400
55039,103066,50550,52516,6590,5557,6271,12461,11821,14302,7289,7615,10855,5187,2970,41.3,83684,81036,23221,19012,39304,41732,8503,10509,100813,2253,97095,2801,991,442,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,99348,4464,745,564,0,0,5426,3150,509,162,1605,97640,91994,2748,442,298,0,18,2140,0,2140,45361
55055,85129,42442,42687,4209,4563,4643,9885,10728,11275,6812,5805,8852,4512,1281,42.1,70074,67075,17349,14645,33117,33958,6777,7868,83140,1989,79602,807,318,37,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,81591,1249,418,1443,0,2636,6132,0,0,0,0,78997,76157,779,37,763,0,0,1261,0,1261,36004
55059,169290,84207,85083,9364,9314,11056,21419,20693,24525,13173,10756,14134,6334,3201,38.8,135858,130705,29519,23669,63824,66881,10772,12897,163471,5819,144923,11929,1732,414,0,0,0,0,3174,0,0,0,0,0,0,0,83,0,0,0,0,2948,3277,807,575,0,150581,15622,1625,3943,0,3682,22610,17415,2169,345,2681,146680,127912,11055,414,3013,83,96,4107,0,4107,70646
55063,118230,57208,61022,6261,5916,13705,15196,12803,13943,7154,7769,10745,5560,2817,36.5,97241,94847,23813,19122,45528,49319,8531,10591,116214,2016,107165,2283,389,457,0,0,0,0,5264,0,0,0,0,0,0,0,0,0,0,0,0,1045,611,448,894,0,109181,2894,905,6221,0,1045,2336,0,0,0,0,115894,105994,2241,441,5264,0,47,1907,0,1907,50573
55071,79074,39951,39123,3904,5332,3963,8313,9506,10789,6512,6437,8887,4721,2333,45.2,64781,63009,19759,15941,31513,31496,7328,8613,77956,1118,74237,996,193,430,0,0,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,75355,1188,893,2538,0,249,3287,0,0,0,0,75787,71375,945,411,2187,0,0,869,0,869,37578
55073,135428,67784,67644,7814,8507,7962,15656,16907,17545,10703,9021,13446,7298,3026,40.6,108677,104581,29072,23770,52489,52092,11104,12666,132255,3173,121953,841,391,183,0,0,0,0,8053,0,0,0,0,0,0,0,115,0,0,0,0,1110,857,929,912,160,124951,1902,1316,8965,0,1381,3815,0,0,0,0,131613,119820,841,183,7939,0,56,2774,0,2774,59706
55079,948201,459198,489003,64694,61928,64385,154783,121326,110409,54467,60088,74510,35261,19165,35.1,744548,720768,163495,128936,343262,377506,55098,73838,911723,36478,550740,248555,3917,4695,294,1124,0,28,41949,8225,4932,1286,722,1562,1957,23265,290,0,0,0,0,65494,14542,5012,5869,2662,580589,270664,14586,49515,555,71402,145557,94175,38510,2531,10341,802644,481142,245641,3694,41201,290,2328,28348,610,27738,419585
55087,187365,92975,94390,11967,13895,11973,25466,24435,24270,14068,11496,15817,8662,3097,38.2,148009,143238,33751,27576,70817,72421,12578,14998,183530,3835,168165,3565,532,3220,0,0,0,0,5624,222,136,626,0,293,644,3703,0,0,0,0,0,2956,669,665,1401,0,171513,4413,3897,7706,0,3649,8301,6267,989,16,1029,179064,163507,3269,3220,5624,0,56,3388,442,2946,77597
55089,89147,43951,45196,4568,4892,5356,8696,10292,11983,6390,7688,10123,5732,1834,44.3,72696,70186,21595,17689,33991,36195,8100,9589,86951,2196,82676,1100,312,221,0,0,0,0,1857,0,0,0,0,0,0,0,84,0,0,0,0,1013,741,712,460,0,84872,1841,933,2317,0,1255,2728,0,0,0,0,86419,81032,1100,221,1857,84,143,1982,28,1954,37783
55097,70942,35628,35314,3489,3705,7799,8395,7944,8289,5243,4419,6826,3412,1428,37.1,58599,57013,14460,11666,28372,28641,5434,6232,69907,1035,65360,377,212,209,0,0,0,0,2338,0,0,0,0,0,0,0,41,0,0,0,0,1582,642,240,105,20,66347,1039,469,2471,0,1582,2402,0,0,0,0,68540,64016,377,209,2338,41,524,1035,0,1035,31129
55101,196584,97477,99107,11887,11910,11203,24210,25269,24945,14335,14370,18925,9775,3701,39.6,157399,151234,39796,32401,74064,77170,14395,18006,191846,4738,161492,23401,1086,541,0,0,0,0,2756,304,713,803,0,377,172,387,131,0,0,0,0,3525,2597,752,223,18,165899,26436,1311,3117,223,4535,26275,19990,4536,372,1377,170309,140488,23215,313,2756,131,407,2999,153,2846,82908
55105,163129,80917,82212,9852,10334,10318,20248,19191,21547,12383,10429,15816,8111,3224,39.4,130594,125703,33027,27151,60867,64836,11888,15263,157214,5915,140071,6476,1307,637,0,0,0,0,2059,0,0,0,0,0,0,0,25,0,0,0,0,7946,3971,339,768,0,145911,11010,1093,2838,0,8719,14541,11122,1032,38,2349,148588,134509,6189,637,2059,25,181,4988,0,4988,69235
55109,89694,44329,45365,5186,5332,4702,9900,12443,12815,7731,5134,7732,3480,1280,39.7,70084,67191,15332,12492,33077,34114,5873,6619,87315,2379,85019,274,289,209,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,876,966,516,417,0,87379,1240,744,1688,0,1022,2191,0,0,0,0,87503,84001,274,209,900,0,86,2033,22,2011,36308
55117,115456,59076,56380,5464,6903,6287,13993,14195,14906,9464,7788,11966,6038,2692,40.8,93193,90274,25181,20696,45517,44757,9396,11300,113725,1731,102997,2533,351,655,0,0,0,0,6745,0,0,0,0,0,0,0,0,0,0,0,0,795,1104,212,405,0,104728,3637,867,7150,0,805,7507,0,0,0,0,107949,96592,2533,604,6745,0,173,1302,10,1292,51352
