FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/10/20,04/11/20,04/12/20
12081,,,,,,,,,,1.0,,,,,37.0,,,,,,,0.5,0.0,,37.0,,,,35.75,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12083,,,,,,,,,,,,,,,38.0,,,,,,,,,,33.0,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,,,,,,,,,,,,,,,39.0,,,,,,,,,,34.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,125.0,237.5,37.5,0.0,0.0,81.25,106.25,93.33333333333333,0.0,0.0,6.25,6.25,0.0,20.0,26.764705882352942,106.25,75.0,0.0,18.75,50.0,53.333333333333336,92.85714285714286,74.26666666666667,487.5,150.94117647058823,100.0,266.6666666666667,206.66666666666666,198.0,65.94117647058823,287.5,118.75,93.33333333333333,237.5,520.0,106.66666666666667,75.0,80.0,113.33333333333333,37.5,73.33333333333333,93.75,80.0,100.0,142.85714285714286,80.0,66.66666666666667,387.5,73.33333333333333,85.71428571428571,112.5,75.0,106.66666666666667,100.0,125.75,131.25,125.0,114.28571428571429,150.0,143.75,143.75,150.0,153.84615384615384,171.42857142857142,168.75,126.66666666666667,131.25,100.0,100.0,140.0,120.66666666666667,181.25,133.33333333333334,100.0,118.75,121.42857142857143,175.0,143.75,,150.0,112.5,106.25,171.42857142857142,175.0,206.25,212.5,300.0,143.75,112.5,168.75,206.25,212.5,212.5,200.0
12089,,,,,,,,,,1.0,,,,,1.0,,,,,,,3.0,1.0,,,,,,,2.0,,,,,,,1.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,11.0,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12091,,,,,,,,,,,,,,,28.5,,,,,,,,,,31.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12095,,,,,,,,,,,,,,,37.0,,,,,,,,,,36.0,,,,27.0,280.06666666666666,406.25,368.75,306.6666666666667,453.3333333333333,460.0,506.6666666666667,360.2,400.0,533.3333333333334,518.75,542.8571428571429,562.5,625.0,557.2142857142857,621.4285714285714,600.0,673.3333333333334,712.5,720.0,757.1428571428571,712.5,700.0,826.6666666666666,780.0,764.4285714285714,800.0,800.0,566.75,331.25,337.5,368.75,368.75,369.2307692307692,428.57142857142856,392.85714285714283,326.6666666666667,387.5,456.25,446.6666666666667,518.75,486.07142857142856,568.75,573.3333333333334,561.5384615384615,593.75,537.5,626.6666666666666,631.25,,262.5,312.5,300.0,313.3333333333333,356.25,325.0,392.85714285714283,406.25,406.25,400.0,425.0,443.75,581.25,543.75,600.0
12099,,,,,,,,,,,,,,,41.0,,,,,,,,,,32.0,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,,,,,,,,,,,,,,,39.0,,,,,,,,,,37.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12103,131.25,225.0,175.0,93.75,200.0,175.0,208.33333333333334,150.0,206.25,185.71428571428572,175.0,118.75,220.0,86.66666666666667,120.47619047619048,137.5,206.25,193.75,131.25,175.0,200.0,135.71428571428572,185.23076923076923,125.0,173.16666666666666,120.0,246.66666666666666,107.14285714285714,164.3684210526316,113.75,206.25,87.5,140.0,218.75,193.33333333333334,150.0,158.33333333333334,140.0,180.0,118.75,193.33333333333334,112.5,154.54545454545453,200.0,142.85714285714286,213.33333333333334,180.0,193.75,186.66666666666666,153.84615384615384,200.0,187.5,200.0,173.33333333333334,159.76470588235293,212.5,186.66666666666666,153.84615384615384,,,193.75,156.25,184.6153846153846,185.71428571428572,180.0,166.66666666666666,237.5,162.5,266.6666666666667,231.25,143.35714285714286,206.25,193.33333333333334,169.23076923076923,162.5,278.57142857142856,181.25,206.25,,187.5,143.75,206.25,173.33333333333334,213.33333333333334,175.0,200.0,212.5,162.5,75.0,186.66666666666666,181.25,187.5,243.75,170.0
12105,,,,,,,,,,1.0,,,,,31.2,,,,,,,1.0,0.0,,38.0,,,,37.0,0.0,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,1.5,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,
12111,,,,,,,,,,,,,,,41.5,,,,,,,,,,37.0,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12113,,,,,,,,,,,,,,,28.0,,,,,,,,,,29.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115,,,,,,,,,,,,,,,40.5,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117,,,,,,,,,,,,,,,43.5,,,,,,,,,,36.0,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12125,,,,,,,,,,,,,,,32.5,,,,,,,,,,34.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12127,,,,,,,,,,,,,,,40.0,,,,,,,,,,33.0,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12129,,,,,,,,,,,,,,,29.0,,,,,,,,,,25.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,171.53846153846155,179.375,177.5,314.375,152.5,161.875,143.125,177.0
13021,,,,,,,,,,0.0,,,,,0.0,,,,,,,1.0,1.0,0.0,,,,,,1.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13051,,,,,,,,,,0.5,,,,,1.0,,,,,,,10.75,8.666666666666666,0.5714285714285714,,,,,,2.0,,,,,,,0.8333333333333334,,,,,,,0.5,,,,,,,,,,,,,,2.0,,,,,0.5,,,,,,,,0.5,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,
13089,175.0,421.25,355.0,151.25,158.125,443.75,217.5,264.2857142857143,490.7692307692308,184.66666666666666,136.875,230.0,228.75,195.33333333333334,236.07142857142858,164.375,208.125,152.5,180.625,164.375,219.375,257.14285714285717,137.58823529411765,118.0,227.625,211.33333333333334,297.3333333333333,370.0,472.64285714285717,342.11764705882354,217.5,235.0,214.66666666666666,456.875,208.0,181.53846153846155,134.66666666666666,164.66666666666666,394.6666666666667,204.375,251.33333333333334,152.5,195.71428571428572,132.85714285714286,199.28571428571428,198.0,264.6666666666667,205.625,199.33333333333334,239.16666666666666,217.69230769230768,183.75,448.6666666666667,674.6666666666666,323.7647058823529,285.625,276.42857142857144,147.33333333333334,350.0,174.375,468.75,305.625,188.66666666666666,245.0,187.5,178.66666666666666,171.25,544.375,432.6666666666667,216.25,151.23076923076923,259.375,202.66666666666666,286.15384615384613,211.875,164.375,241.25,429.2857142857143,211.25,159.375,176.25,214.375,212.0,245.0,195.71428571428572,305.625,410.625,174.375,156.875,193.75,188.75,144.375,352.5,166.66666666666666
13115,,,,,,,,,,,,,,,0.0,,,,,,,1.5,2.0,0.0,,,,,,1.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.5,,,,,,,,,,,,,,,,,,
13121,506.25,631.25,706.25,393.75,430.7692307692308,475.0,400.0,493.75,812.5,660.0,625.0,507.6923076923077,737.5,553.3333333333334,564.2857142857143,375.0,443.75,650.0,284.61538461538464,362.5,412.5,518.75,382.125,300.0,480.0,450.0,546.6666666666666,466.6666666666667,840.0,570.3125,537.5,556.25,391.6666666666667,462.5,346.6666666666667,486.6666666666667,353.3333333333333,400.0,746.6666666666666,592.3076923076923,600.0,362.5,750.0,335.7142857142857,321.42857142857144,486.6666666666667,758.3333333333334,712.5,663.6363636363636,478.57142857142856,481.25,406.25,513.3333333333334,508.3333333333333,664.1875,750.0,518.75,313.4,456.25,437.5,746.1538461538462,693.75,386.6666666666667,607.1428571428571,512.5,426.6666666666667,375.0,653.8461538461538,640.0,393.75,350.7142857142857,556.25,513.3333333333334,723.0769230769231,569.2307692307693,600.0,700.0,931.25,762.5,468.75,468.75,538.4615384615385,646.6666666666666,775.0,493.75,643.75,618.75,393.75,438.46153846153845,437.5,518.75,318.75,468.75,400.0
13231,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13241,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,-1.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
15001,,,,,,,,,,0.5714285714285714,,,,,0.42857142857142855,,,,,,,0.5,0.8571428571428571,0.7551020408163265,,,,,,0.5714285714285714,,,,,,,0.6666666666666666,,,,,,,1.3333333333333333,,,,,,,,,,,,,,1.0,,,,,0.8571428571428571,,,,,,,,0.8571428571428571,,,,,0.7857142857142857,,,,,,,,,,,,,,,,,,
15003,153.75,210.68965517241378,181.5625,205.0,192.8125,182.8,181.875,183.125,172.06896551724137,178.0,185.625,200.0,236.08695652173913,230.0,202.03846153846155,164.44444444444446,106.5625,83.125,87.8125,94.8,186.875,148.1875,216.46428571428572,92.06666666666666,152.3548387096774,141.66666666666666,154.58333333333334,235.0,200.90322580645162,205.92857142857142,200.0,182.8125,178.0,187.2,230.0,248.66666666666666,128.88888888888889,229.25925925925927,238.0,245.3125,217.3913043478261,245.0,258.125,189.6,230.35714285714286,230.33333333333334,213.0,224.0,241.78571428571428,220.0,213.44827586206895,215.86206896551724,280.0,304.3333333333333,296.6666666666667,322.6923076923077,500.0,423.0769230769231,500.0,500.0,500.0,460.625,339.5833333333333,453.2142857142857,437.58620689655174,178.33333333333334,170.625,204.6875,229.58333333333334,240.625,245.88888888888889,262.41379310344826,279.6666666666667,225.3846153846154,235.0,213.2,265.9375,287.5,273.7931034482759,284.6875,271.875,212.5,246.25,249.6875,255.3125,242.06896551724137,264.375,265.625,265.9375,266.0,275.3125,291.875,284.375,305.0
16001,256.5625,328.4375,478.4375,200.9375,281.875,379.6875,371.875,382.3333333333333,291.5625,286.2068965517241,252.1875,252.8125,297.8125,327.5,275.3103448275862,271.5625,240.3125,262.5,305.9375,329.0625,415.48387096774195,396.3666666666667,342.75,224.7826086956522,312.76666666666665,385.6666666666667,363.0,330.3448275862069,399.38709677419354,282.1,402.1875,417.8125,288.6666666666667,261.875,322.0689655172414,371.37931034482756,387.4074074074074,323.57142857142856,314.3333333333333,315.625,394.6666666666667,450.64516129032256,413.75,418.8888888888889,347.5,381.6666666666667,343.3333333333333,389.375,451.6666666666667,394.64285714285717,359.03225806451616,408.125,478.9655172413793,468.3333333333333,356.93548387096774,424.3333333333333,426.5625,501.37931034482756,504.0625,393.75,373.4375,459.375,510.0,463.7037037037037,476.5625,554.0,425.625,435.9375,453.0,429.35483870967744,407.5,389.6875,496.0,391.53846153846155,385.625,442.0,459.0625,409.35483870967744,505.3125,460.625,456.875,453.4375,412.6666666666667,262.7586206896552,174.375,153.125,227.1875,200.9375,187.5,147.1875,178.75,187.1875,166.5625,113.5
16011,,,,,,,,,,17.0,,,,,3.0,,,,,,,8.0,1.3333333333333333,1.5,,,,,,2.0,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,8.0,,,,,,,,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,
16013,,,,,,,,,,,,,,,40.5,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,,,,,,,,,,2.0,,,,,3.0,,,,,,,2.0,2.0,1.8571428571428572,,,,,,1.0,,,,,,,1.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,,,,5.5,,,,,,,,,,,,,,,,,,
16043,174.66666666666666,168.57142857142858,170.66666666666666,182.85714285714286,149.33333333333334,158.57142857142858,166.66666666666666,170.0,161.33333333333334,278.3333333333333,156.0,162.85714285714286,164.16666666666666,155.0,253.33333333333334,249.28571428571428,171.33333333333334,163.57142857142858,222.66666666666666,210.71428571428572,224.0,188.33333333333334,175.83333333333334,175.0,177.85714285714286,190.76923076923077,174.28571428571428,853.3333333333334,196.42857142857142,161.0,174.0,186.42857142857142,188.57142857142858,152.14285714285714,251.42857142857142,164.6153846153846,180.9090909090909,211.53846153846155,189.28571428571428,215.0,170.71428571428572,193.57142857142858,179.33333333333334,163.63636363636363,176.92307692307693,173.84615384615384,185.0,200.71428571428572,180.71428571428572,164.16666666666666,183.33333333333334,196.42857142857142,193.57142857142858,183.84615384615384,160.66666666666666,195.0,162.66666666666666,207.5,190.0,167.14285714285714,169.33333333333334,165.0,176.66666666666666,173.33333333333334,173.33333333333334,198.57142857142858,210.0,167.33333333333334,186.0,172.66666666666666,152.30769230769232,165.33333333333334,162.0,206.66666666666666,211.875,185.3846153846154,190.0,240.66666666666666,180.0,182.0,187.5,182.0,186.0,189.33333333333334,179.375,182.0,173.75,182.66666666666666,170.0,187.33333333333334,190.625,167.5,191.33333333333334,160.0
16061,,,,,,,,,,,,,,,36.5,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17005,,,,,,,,,,,,,,,16.0,,,,,,,,,,29.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17019,127.0,20.0,112.5,70.0,64.375,68.88888888888889,,62.0,87.5,120.0,17.857142857142858,,30.0,11.11111111111111,24.733333333333334,55.0,17.857142857142858,,113.75,24.285714285714285,40.0,21.571428571428573,49.53333333333333,11.923076923076923,66.2,77.27272727272727,44.0,232.5,69.3,40.0,,125.0,,102.22222222222223,126.42857142857143,92.3076923076923,94.66666666666667,91.25,84.0,86.42857142857143,110.66666666666667,98.46153846153847,80.0,86.66666666666667,92.14285714285714,83.84615384615384,100.66666666666667,112.85714285714286,102.85714285714286,86.66666666666667,93.75,87.14285714285714,114.66666666666667,90.76923076923077,108.0,111.53846153846153,81.875,90.07692307692308,90.0,74.28571428571429,75.625,81.42857142857143,78.71428571428571,80.76923076923077,94.375,95.71428571428571,108.75,79.28571428571429,90.0,107.6923076923077,88.46153846153847,103.57142857142857,77.33333333333333,85.0,104.0,69.18181818181819,80.9090909090909,95.71428571428571,95.83333333333333,100.71428571428571,98.75,95.0,93.57142857142857,115.0,77.5,100.71428571428571,123.125,99.28571428571429,74.375,84.28571428571429,105.625,87.5,89.28571428571429,93.33333333333333
17023,,,,,,,,,,,,,,,14.5,,,,,,,,,,20.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17031,,,,,,,,,,,,,,,11.5,,,,,,,,,,13.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17085,,,,,,,,,,,,,,,16.0,,,,,,,,,,20.0,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17161,182.66666666666666,172.66666666666666,148.0,154.0,146.0,207.33333333333334,183.33333333333334,155.33333333333334,181.33333333333334,195.78571428571428,154.66666666666666,170.0,180.0,173.33333333333334,143.66666666666666,151.33333333333334,190.9090909090909,184.66666666666666,157.33333333333334,184.0,286.0,194.8,202.35714285714286,131.42857142857142,176.2,164.28571428571428,177.85714285714286,167.85714285714286,175.8,217.14285714285714,254.66666666666666,180.66666666666666,147.69230769230768,194.0,150.71428571428572,159.28571428571428,143.0,257.85714285714283,162.85714285714286,176.0,168.46153846153845,169.33333333333334,203.33333333333334,143.07692307692307,192.30769230769232,171.42857142857142,228.57142857142858,229.33333333333334,161.42857142857142,161.53846153846155,172.14285714285714,186.0,181.42857142857142,203.57142857142858,192.85714285714286,171.33333333333334,165.33333333333334,165.07142857142858,183.33333333333334,190.0,192.0,168.66666666666666,154.35714285714286,159.23076923076923,154.66666666666666,152.14285714285714,175.33333333333334,194.66666666666666,242.85714285714286,179.33333333333334,165.0,198.0,140.0,170.83333333333334,164.0,194.8,157.33333333333334,198.0,224.66666666666666,163.33333333333334,164.66666666666666,197.14285714285714,192.85714285714286,212.0,199.33333333333334,214.66666666666666,200.0,231.33333333333334,142.66666666666666,155.33333333333334,182.66666666666666,146.66666666666666,230.66666666666666,205.55555555555554
17167,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17195,,,,,,,,,,0.0,,,,,0.0,,,,,,,2.5,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
18003,,,,,,,,,,,,,,,18.5,,,,,,,,,,12.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18005,,,,,,,,,,,,,,,11.5,,,,,,,,,,14.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,,,,,,,,,,,,,,,5.5,,,,,,,,,,17.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18013,,,,,,,,,,,,,,,10.0,,,,,,,,,,16.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18015,,,,,,,,,,,,,,,12.5,,,,,,,,,,15.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18019,,,,,,,,,,,,,,,1.5,,,,,,,,,,14.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18035,,,,,,,,,,,,,,,11.0,,,,,,,,,,12.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18039,,,,,,,,,,,,,,,14.5,,,,,,,,,,9.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043,,,,,,,,,,0.5,,,,,1.0,,,,,,,1.3333333333333333,1.3333333333333333,0.0,15.0,,,,19.0,1.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,1.75,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,
18055,,,,,,,,,,,,,,,14.0,,,,,,,,,,18.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18057,,,,,,,,,,,,,,,8.5,,,,,,,,,,11.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18063,,,,,,,,,,,,,,,6.0,,,,,,,,,,13.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18067,,,,,,,,,,,,,,,10.5,,,,,,,,,,13.0,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18083,,,,,,,,,,,,,,,18.5,,,,,,,,,,20.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18089,310.0,167.5,,,,,,,,0.5,,,,,4.0,,,,,,,1.0,1.0,0.047619047619047616,9.0,,,,18.5,5.75,,,,,,,1.1111111111111112,,,,,,,1.0,,,,,,,,,,,5.0,,,0.6666666666666666,,,,,0.8,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,
18091,,,,,,,,,,,,,,,14.0,,,,,,,,,,9.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18095,,,,,,,,,,,,,,,12.5,,,,,,,,,,12.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18097,145.55555555555554,195.14285714285714,281.25,131.85185185185185,137.72727272727272,198.9655172413793,640.625,141.3793103448276,119.0625,163.33333333333334,264.375,188.125,154.7826086956522,241.92307692307693,151.34285714285716,118.57142857142857,150.47619047619048,218.75,127.6923076923077,163.79310344827587,175.71428571428572,202.66666666666666,127.17857142857143,101.81818181818181,172.83333333333334,191.1764705882353,225.33333333333334,222.33333333333334,171.38709677419354,268.85714285714283,268.75,296.875,216.0,312.5,186.42857142857142,159.33333333333334,105.0,191.66666666666666,164.0,127.5,199.33333333333334,194.0,475.625,161.42857142857142,216.78571428571428,156.0,167.27272727272728,192.5,184.33333333333334,193.92857142857142,163.125,237.5,187.0,160.0,161.51612903225808,194.6875,162.8125,178.84615384615384,249.375,208.75,255.0,217.58620689655172,194.03333333333333,186.78571428571428,292.8125,153.0,238.4375,175.9375,161.6,188.75,167.53571428571428,211.25,137.33333333333334,180.3846153846154,129.6875,110.46666666666667,171.61290322580646,150.32258064516128,206.1290322580645,215.2941176470588,150.625,179.375,230.0,215.0,197.5,191.5625,164.375,204.13793103448276,110.71428571428571,123.125,165.80645161290323,160.0,217.5,215.0
18123,,,,,,,,,,,,,,,17.5,,,,,,,,,,17.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18127,,,,,,,,,,,,,,,10.5,,,,,,,,,,10.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18141,,,,,,,,,,,,,,,16.5,,,,,,,,12.0,,10.5,,,,33.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
18145,,,,,,,,,,,,,,,8.0,,,,,,,,,,13.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18163,161.875,209.33333333333334,346.25,197.5,176.875,296.25,397.85714285714283,213.75,210.0,269.3333333333333,235.0,195.0,280.0,265.38461538461536,246.3,196.66666666666666,313.125,216.25,162.5,232.5,271.42857142857144,230.0,295.75,131.53333333333333,204.22222222222223,239.33333333333334,339.3333333333333,298.6666666666667,265.5,333.125,418.125,251.875,203.33333333333334,265.0,288.0,277.3333333333333,207.13333333333333,241.33333333333334,233.33333333333334,258.75,264.0,281.875,461.875,230.64285714285714,271.42857142857144,215.33333333333334,483.3333333333333,396.6666666666667,110.0,128.46153846153845,205.625,246.875,214.0,292.6666666666667,287.875,330.0,233.75,205.33333333333334,246.875,231.25,233.125,249.375,237.4,305.7142857142857,321.25,190.0,306.25,280.0,228.0,267.5,240.42857142857142,487.5,236.66666666666666,248.46153846153845,226.25,250.625,270.0,363.125,315.625,277.5,206.25,271.25,242.0,311.25,268.75,242.5,344.375,288.75,198.75,241.25,231.25,194.375,228.125,229.0
18167,,,,,,,,,,1.0,,,,,7.4,,,,,,,3.0,2.0,1.0,18.5,,,,16.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.5,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
18169,,,,,,,,,,,,,,,18.5,,,,,,,,,,12.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18173,,,,,,,,,,,,,,,11.5,,,,,,,,,,19.5,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19113,,,,,,,,,,0.0,,,,,0.0,,,,,,,5.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
19139,,,,,,,,,,1.0,,,,,0.0,,,,,,,5.666666666666667,0.3333333333333333,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
19177,,,,,,,,,,0.0,,,,,0.0,,,,,,,1.0,0.5,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,3.0,,,1.0,,,,,0.0,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,
