,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit,FIPS
508,1.3,0.6,6810,82,1,3,4,51179
798,0.3,0.1,183,26,1,0,2,51181
1777,0.0,0.0,0,0,0,0,0,51183
1801,0.0,0.0,0,0,0,0,0,51185
1915,0.0,0.0,0,0,0,0,0,51187
980,0.1,0.0,1820,6,0,1,0,51191
1964,0.0,0.0,0,0,0,0,0,51193
2003,0.0,0.0,0,0,0,0,0,51195
2021,0.0,0.0,0,0,0,0,0,51197
662,0.7,0.3,4383,130,1,2,0,51199
11,8.6,11.8,416204,4254,17,39,23,51510
282,2.5,1.3,17643,130,3,15,1,51520
505,1.3,0.6,1508,57,1,1,0,51530
25,6.9,6.8,49863,2530,11,14,8,51540
366,2.0,1.1,18850,246,2,6,0,51550
667,0.7,0.3,3031,29,1,2,1,51570
510,1.3,0.6,2216,37,1,2,0,51580
927,0.1,0.1,0,0,0,0,2,51590
2602,0.0,0.0,0,0,0,0,0,51595
31,6.5,4.7,174963,1159,7,35,10,51600
12,8.6,12.1,407904,2491,10,44,21,51610
2644,0.0,0.0,0,0,0,0,0,51620
101,4.3,3.0,31838,387,7,13,4,51630
2679,0.0,0.0,0,0,0,0,0,51640
73,4.8,2.6,36193,963,5,15,2,51650
53,5.3,3.1,29781,1335,13,11,2,51660
434,1.6,0.8,7094,74,1,4,1,51670
453,1.6,0.8,2775,55,1,2,0,51678
145,3.6,2.3,29221,416,5,15,3,51680
128,4.0,2.8,20253,227,3,7,3,51683
181,3.3,2.3,15850,98,2,5,6,51685
1206,0.0,0.0,0,0,0,0,1,51690
79,4.7,2.8,41070,910,6,15,3,51700
38,6.1,5.3,72788,1497,5,21,3,51710
1379,0.0,0.0,0,0,0,0,0,51720
165,3.4,2.0,14105,393,6,12,2,51730
1518,0.0,0.0,0,0,0,0,0,51735
131,3.9,2.8,28802,463,3,9,2,51740
102,4.3,2.8,8275,725,4,6,0,51750
17,7.7,9.0,140933,5564,10,28,5,51760
77,4.7,2.9,49891,675,10,17,3,51770
322,2.3,1.1,37607,178,3,11,0,51775
777,0.4,0.2,0,2,0,0,0,51790
893,0.2,0.1,806,10,0,0,0,51800
186,3.2,1.8,30693,484,2,8,0,51810
1951,0.0,0.0,0,0,0,0,0,51820
76,4.7,3.2,15784,695,5,9,6,51830
920,0.2,0.1,441,4,0,0,0,51840
2050,0.0,0.0,0,0,0,0,0,53001
872,0.2,0.0,264,0,0,0,0,53003
136,3.8,2.6,29425,614,4,16,1,53005
166,3.4,2.2,18788,631,6,12,1,53007
330,2.2,1.1,6783,294,3,10,1,53009
146,3.6,1.8,37587,750,3,12,2,53011
2428,0.0,0.0,0,0,0,0,1,53013
370,2.0,1.3,8687,165,2,5,0,53015
246,2.7,1.5,16172,330,5,11,0,53017
2627,0.0,0.0,0,0,0,0,0,53019
124,4.1,2.8,26747,719,5,15,0,53021
2688,0.0,0.0,0,0,0,0,0,53023
507,1.3,0.6,4316,162,3,3,2,53025
1010,0.1,0.0,12,3,0,0,0,53027
304,2.4,1.1,4698,263,4,14,2,53029
324,2.3,1.3,2884,250,5,10,2,53031
39,6.1,6.0,233130,3051,10,30,14,53033
249,2.7,1.8,14201,249,4,12,9,53035
786,0.3,0.1,617,15,0,0,0,53037
928,0.1,0.1,0,1,0,0,0,53039
853,0.2,0.2,0,6,0,0,0,53041
1107,0.0,0.0,0,0,0,0,0,53043
562,1.0,0.4,2238,150,3,2,2,53045
876,0.2,0.0,453,6,0,0,0,53047
583,0.9,0.4,1156,102,1,1,0,53049
1455,0.0,0.0,0,0,0,0,0,53051
188,3.2,2.0,41555,603,3,14,3,53053
501,1.3,0.8,130,196,5,0,2,53055
235,2.8,1.7,17628,366,4,11,1,53057
756,0.4,0.1,458,38,1,1,0,53059
109,4.3,2.5,71302,1004,5,22,5,53061
116,4.2,3.8,56446,940,4,16,2,53063
870,0.2,0.0,307,11,0,0,0,53065
213,3.0,1.8,29247,433,3,11,1,53067
1895,0.0,0.0,0,0,0,0,3,53069
208,3.0,1.8,11992,395,4,8,0,53071
160,3.5,3.0,20950,846,5,14,2,53073
1098,0.0,0.0,0,0,0,0,5,53075
307,2.3,1.3,21806,261,3,9,0,53077
2122,0.0,0.0,0,0,0,0,0,54001
590,0.9,0.6,3911,58,1,1,0,54003
721,0.5,0.1,1996,26,1,3,0,54005
2205,0.0,0.0,0,0,0,0,0,54007
2213,0.0,0.0,0,0,0,0,0,54009
221,2.9,1.7,32205,331,4,15,1,54011
2261,0.0,0.0,0,0,0,0,0,54013
2394,0.0,0.0,0,0,0,0,0,54015
2553,0.0,0.0,0,0,0,0,0,54017
939,0.1,0.1,15,7,0,0,0,54019
2708,0.0,0.0,0,0,0,0,0,54021
724,0.5,0.1,2827,19,1,2,1,54023
972,0.1,0.0,17,1,0,0,0,54025
713,0.5,0.1,1798,29,1,3,0,54027
2810,0.0,0.0,0,0,0,0,1,54029
649,0.7,0.2,3676,48,2,4,0,54031
885,0.2,0.1,526,6,0,0,0,54033
2949,0.0,0.0,0,0,0,0,0,54035
650,0.7,0.3,3323,41,1,1,2,54037
463,1.5,0.7,13653,246,3,2,2,54039
3124,0.0,0.0,0,0,0,0,0,54041
639,0.7,0.2,2219,68,1,2,0,54043
666,0.7,0.2,1642,54,1,2,0,54045
1224,0.0,0.0,0,0,0,0,0,54047
539,1.1,0.5,3102,110,2,1,0,54049
765,0.4,0.2,3500,30,0,2,0,54051
1210,0.0,0.0,0,0,0,0,0,54053
1261,0.0,0.0,0,0,0,0,0,54055
654,0.7,0.2,5847,42,2,5,0,54057
758,0.4,0.1,1066,11,0,2,0,54059
151,3.5,6.6,29486,617,6,14,2,54061
1040,0.0,0.0,45,1,0,0,0,54063
1326,0.0,0.0,0,0,0,0,0,54065
1362,0.0,0.0,0,0,0,0,0,54067
357,2.1,1.1,16273,242,3,7,1,54069
780,0.3,0.0,8535,5,0,2,0,54071
1498,0.0,0.0,0,0,0,0,0,54073
1501,0.0,0.0,0,0,0,0,0,54075
725,0.5,0.1,855,35,1,1,0,54077
1022,0.1,0.0,138,6,0,0,0,54079
1069,0.0,0.0,0,0,0,0,0,54081
1562,0.0,0.0,0,0,0,0,0,54083
1598,0.0,0.0,0,0,0,0,0,54085
1600,0.0,0.0,0,0,0,0,0,54087
879,0.2,0.1,7,2,0,0,0,54089
1800,0.0,0.0,0,0,0,0,0,54091
1843,0.0,0.0,0,0,0,0,0,54093
1852,0.0,0.0,0,0,0,0,0,54095
1871,0.0,0.0,0,0,0,0,0,54097
636,0.8,0.4,9178,46,1,4,0,54099
1958,0.0,0.0,0,0,0,0,0,54101
1966,0.0,0.0,0,0,0,0,0,54103
2001,0.0,0.0,0,0,0,0,0,54105
329,2.2,1.3,14869,318,4,6,0,54107
2020,0.0,0.0,0,0,0,0,0,54109
2051,0.0,0.0,0,0,0,0,0,55001
524,1.2,0.6,2086,109,2,2,1,55003
2126,0.0,0.0,0,0,0,0,0,55005
774,0.4,0.1,236,33,1,1,2,55007
268,2.6,1.5,22059,317,2,8,0,55009
1099,0.0,0.0,0,0,0,0,0,55011
2238,0.0,0.0,0,0,0,0,0,55013
624,0.8,0.4,8999,50,1,3,0,55015
961,0.1,0.1,701,7,0,0,0,55017
2377,0.0,0.0,0,0,0,0,0,55019
820,0.3,0.2,87,4,0,0,0,55021
2468,0.0,0.0,0,0,0,0,0,55023
142,3.7,2.9,83340,1031,6,17,5,55025
1079,0.0,0.0,1,0,0,0,0,55027
2559,0.0,0.0,0,0,0,0,0,55029
294,2.4,1.4,14685,196,2,6,1,55031
2570,0.0,0.0,0,0,0,0,0,55033
239,2.8,1.7,19498,276,5,9,0,55035
2632,0.0,0.0,0,0,0,0,0,55037
484,1.4,0.8,12791,79,2,6,0,55039
2641,0.0,0.0,0,0,0,0,0,55041
1089,0.0,0.0,0,0,0,0,0,55043
2755,0.0,0.0,0,0,0,0,0,55045
2765,0.0,0.0,0,0,0,0,0,55047
2919,0.0,0.0,0,0,0,0,0,55049
2923,0.0,0.0,0,0,0,0,0,55051
2948,0.0,0.0,0,0,0,0,0,55053
2974,0.0,0.0,0,0,0,0,0,55055
2998,0.0,0.0,0,0,0,0,0,55057
222,2.9,2.0,15605,308,5,11,1,55059
3018,0.0,0.0,0,0,0,0,0,55061
255,2.6,1.7,24745,284,2,8,1,55063
3057,0.0,0.0,0,0,0,0,0,55065
3077,0.0,0.0,0,0,0,0,0,55067
1108,0.0,0.0,0,0,0,0,0,55069
1175,0.0,0.0,0,0,0,0,0,55071
448,1.6,0.9,9198,146,2,4,0,55073
1178,0.0,0.0,0,0,0,0,0,55075
1191,0.0,0.0,0,0,0,0,0,55077
1255,0.0,0.0,0,0,0,0,2,55078
27,6.8,5.9,183465,2328,7,44,5,55079
850,0.2,0.2,0,6,0,0,0,55081
1390,0.0,0.0,0,0,0,0,0,55083
1402,0.0,0.0,0,0,0,0,0,55085
360,2.1,1.3,24372,172,2,8,0,55087
719,0.5,0.2,12433,69,0,2,0,55089
1457,0.0,0.0,0,0,0,0,0,55091
1052,0.0,0.0,0,1,0,0,0,55093
1511,0.0,0.0,0,0,0,0,0,55095
1519,0.0,0.0,0,0,0,0,0,55097
1538,0.0,0.0,0,0,0,0,0,55099
231,2.9,1.8,19151,390,3,9,1,55101
1589,0.0,0.0,0,0,0,0,0,55103
355,2.1,1.3,13994,159,3,9,0,55105
1625,0.0,0.0,0,0,0,0,0,55107
1092,0.0,0.0,0,0,0,0,0,55109
1056,0.0,0.0,2,1,0,0,0,55111
1652,0.0,0.0,0,0,0,0,1,55113
1687,0.0,0.0,0,0,0,0,0,55115
305,2.3,1.5,13531,265,2,7,0,55117
1799,0.0,0.0,0,0,0,0,0,55119
1835,0.0,0.0,0,0,0,0,0,55121
1887,0.0,0.0,0,0,0,0,0,55123
1889,0.0,0.0,0,0,0,0,0,55125
1906,0.0,0.0,0,0,0,0,0,55127
1918,0.0,0.0,0,0,0,0,0,55129
966,0.1,0.0,650,44,0,0,0,55131
436,1.6,0.8,30355,244,1,7,0,55133
1939,0.0,0.0,0,0,0,0,0,55135
1940,0.0,0.0,0,0,0,0,0,55137
242,2.7,1.6,20931,289,2,7,0,55139
2005,0.0,0.0,0,0,0,0,0,55141
2054,0.0,0.0,0,0,0,0,2,56001
2166,0.0,0.0,0,0,0,0,0,56003
2272,0.0,0.0,0,0,0,0,2,56005
2279,0.0,0.0,0,0,0,0,0,56007
2439,0.0,0.0,0,0,0,0,4,56009
2474,0.0,0.0,0,0,0,0,0,56011
2667,0.0,0.0,0,0,0,0,0,56013
2724,0.0,0.0,0,0,0,0,0,56015
2884,0.0,0.0,0,0,0,0,0,56017
2991,0.0,0.0,0,0,0,0,0,56019
373,2.0,1.1,13918,132,2,5,0,56021
1109,0.0,0.0,0,0,0,0,1,56023
411,1.8,0.9,9391,105,2,6,0,56025
1364,0.0,0.0,0,0,0,0,0,56027
1438,0.0,0.0,0,0,0,0,0,56029
1497,0.0,0.0,0,0,0,0,0,56031
1701,0.0,0.0,0,0,0,0,0,56033
1768,0.0,0.0,0,0,0,0,0,56035
1782,0.0,0.0,0,0,0,0,2,56037
1809,0.0,0.0,0,0,0,0,4,56039
1854,0.0,0.0,0,0,0,0,3,56041
1917,0.0,0.0,0,0,0,0,0,56043
1965,0.0,0.0,0,0,0,0,9,56045
